ID,data,type
909,"88- Oficina de las Naciones Unidas contra la Droga y el Delito. Protocolo contra la Fabricación y el Tráfico Ilícitos de Armas de Fuego, sus Piezas y Componentes y Municiones, que complementa la Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional. Nueva York, 2001. En Internet: https://www.unodc.org/documents/treaties/UNTOC/Publications/A-RES%2055-255/55r255s.pdf",nota
909,"91- La seguridad se refiere, como mínimo, a la condición de estar protegido frente a daños o lesiones.",nota
909,"93- Los datos informáticos se refieren, como mínimo, a cualquier representación de hechos, información o conceptos, en un formato de lectura mecánica, que se preste a su procesamiento por un sistema computacional o informático. (Oficina de las Naciones Unidas contra la Droga y el Delito. Estudio Exhaustivo del Problema del Delito Cibernético. 2013. En Internet: http://www.unodc.org/documents/organized-crime/UNODC_CCPCJ_EG.4_2013/CYBERCRIME_STUDY_210213.pdf). Un sistema computacional o informático es, como mínimo, un dispositivo o un grupo de dispositivos interconectados que, mediante un programa computacional o informático, realiza el procesamiento automático de funciones relacionadas con datos informáticos, información, soporte lógico, aritmética o almacenamiento, incluidos los datos informáticos o la información almacenados, procesados, recuperados, o transmitidos por el sistema computacional o informático, con inclusión de cualquier servicio o equipamiento de comunicaciones y de Internet. (Oficina de las Naciones Unidas contra la Droga y el Delito. Estudio Exhaustivo del Problema del Delito Cibernético. 2013. En Internet: http://www.unodc.org/documents/organized-crime/UNODC_CCPCJ_EG.4_2013/CYBERCRIME_STUDY_210213.pdf). Un programa computacional o informático se refiere, como mínimo, a instrucciones en un formato de lectura mecánica que permitan a un sistema computacional o informático procesar datos informáticos e información, y realizar una función u operación y que puedan ser ejecutadas por un sistema computacional o informático. (Oficina de las Naciones Unidas contra la Droga y el Delito. Estudio Exhaustivo del Problema del Delito Cibernético. 2013. En Internet: http://www.unodc.org/documents/organized-crime/UNODC_CCPCJ_EG.4_2013/CYBERCRIME_STUDY_210213.pdf).",nota
909,"96- La integridad se refiere, como mínimo, a la aplicación de valores, principios y normas en las operaciones cotidianas del Estado y sus organizaciones del sector público. (Organización de Cooperación y Desarrollo Económicos. Public Sector Integrity Reviews. En Internet: http://www.oecd.org/gov/ethics/publicsectorintegrityreviews.htm)",nota
909,"97- Un grupo delictivo organizado es un grupo estructurado de tres o más personas que exista durante cierto tiempo y que actúe concertadamente con el propósito de cometer uno o más delitos graves u otros delitos con miras a obtener, directa o indirectamente, un beneficio económico u otro beneficio de orden material. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional y sus Protocolos. Nueva York, 2004. En Internet: https://www.unodc.org/documents/treaties/UNTOC/Publications/TOC Convention/TOCebook-e.pdf). Un grupo estructurado es un grupo no formado fortuitamente para la comisión inmediata de un delito y en el que no necesariamente se haya asignado a sus miembros funciones formalmente definidas ni haya continuidad en la condición de miembro o exista una estructura desarrollada. (Oficina de las Naciones Unidas contra la Droga y el Delito. Convención de las Naciones Unidas contra la Delincuencia Organizada Transnacional y sus Protocolos. Nueva York, 2004. En Internet: https://www.unodc.org/documents/treaties/UNTOC/Publications/TOC Convention/TOCebook-s.pdf).",nota
909,"98- Un delito de terrorismo se refiere a todo acto establecido de conformidad con los instrumentos jurídicos universales de lucha contra el terrorismo, o cometido con la intención de causar la muerte o lesiones corporales graves a civiles o a toda otra persona que no participe activamente en las hostilidades en una situación de conflicto armado, cuando el propósito de dicho acto, por su naturaleza o contexto, sea intimidar a la población u obligar al gobierno o a una organización internacional a realizar o abstenerse de realizar algún tipo de acto. (Asamblea General de las Naciones Unidas. Convenio Internacional para la Represión de la Financiación del Terrorismo. 1999. E/RES/54/109, artículo 2 1b)).",nota
10,Actos contra el entorno natural,titulo
1001,Actos que causan contaminación o degradación del medio ambiente,titulo
1001,Actos que provocan la contaminación del entorno natural*100.,descripcion
1001,"Contaminación del aire, el agua y el suelo; contaminación con ruido, vibraciones, calor, luz o radiaciones; delitos relacionados con sustancias nucleares y químicas peligrosas.",inclusion
1001,"Contaminación o degradación mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504).",exclusion
1001,"100- El entorno natural se refiere, como mínimo, al entorno en el que tiene lugar la interacción de todas las especies vivas.",nota
10011,Actos que causan la contaminación o degradación del aire,titulo
10011,Actos que provocan la contaminación o la degradación del aire*101.,descripcion
10011,Contaminación del aire,inclusion
10011,"Contaminación del aire causada por la minería ilegal, la tala ilegal u otros actos que provocan el agotamiento o la degradación de los recursos naturales (1004); contaminación o degradación mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504).",exclusion
10011,"101- Por contaminación del aire se entiende la contaminación directa o indirecta del medio interno o externo con cualquier agente químico, físico o biológico que modifique las características naturales de la atmósfera. (Organización Mundial de la Salud. Contaminación del aire. En Internet: http://www.who.int/topics/air_pollution/es)",nota
10012,Actos que causan la contaminación o degradación del agua,titulo
10012,Actos que provocan la contaminación o la degradación del agua*102.,descripcion
10012,Contaminación del agua.,inclusion
10012,"Contaminación del agua causada por la minería ilegal, la tala ilegal u otros actos que provocan el agotamiento o la degradación de los recursos naturales (1004); contaminación o degradación del agua mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504).",exclusion
10012,"102- Por contaminación del agua se entiende la introducción directa o indirecta de sustancias o energía en una masa de agua, servicio de acueducto o entorno marino (incluidos los estuarios), que produzca daños a los recursos vivos, peligros para la salud humana, obstaculización de las actividades marítimas, incluida la pesca, deterioro de la calidad del agua del mar y menoscabo de los lugares de esparcimiento. (Organización de Cooperación y Desarrollo Económicos. Contaminación marina. En Internet: http://stats.oecd.org/glossary/detail.asp?ID=1596)",nota
10013,Actos que causan la contaminación o degradación del suelo,titulo
10013,Actos que provocan la contaminación o la degradación del suelo*103.,descripcion
10013,Contaminación del suelo.,inclusion
10013,"Contaminación del suelo causada por la minería ilegal, la tala ilegal u otros actos que provocan el agotamiento o la degradación de los recursos naturales (1004); contaminación o degradación del suelo mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504).",exclusion
10013,"103- La contaminación del suelo se refiere, como mínimo, a la contaminación directa o indirecta del suelo con cualquier agente químico, físico o biológico que modifique sus características naturales.",nota
10019,Otros actos que causan contaminación o degradación del medio ambiente,titulo
10019,"Actos que provocan la contaminación del entorno natural no descritos ni clasificados en las categorías de actos que causan la contaminación o degradación del aire (""actos que provocan la contaminación o la degradación del aire*101""); ni actos que causan la contaminación o degradación del agua (""actos que provocan la contaminación o la degradación del agua*102""); ni  actos que causan la contaminación o degradación del suelo (""actos que provocan la contaminación o la degradación del suelo*103.""). Entorno natural: ""El entorno natural se refiere, como mínimo, al entorno en el que tiene lugar la interacción de todas las especies vivas.""",descripcion
10019,"Contaminación con ruido, vibraciones, calor, luz o radiaciones; delitos relacionados con sustancias nucleares y químicas peligrosas.",inclusion
10019,"Contaminación o degradación mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504).",exclusion
10019,"101- Por contaminación del aire se entiende la contaminación directa o indirecta del medio interno o externo con cualquier agente químico, físico o biológico que modifique las características naturales de la atmósfera. (Organización Mundial de la Salud. Contaminación del aire. En Internet: http://www.who.int/topics/air_pollution/es)",nota
10019,"102- Por contaminación del agua se entiende la introducción directa o indirecta de sustancias o energía en una masa de agua, servicio de acueducto o entorno marino (incluidos los estuarios), que produzca daños a los recursos vivos, peligros para la salud humana, obstaculización de las actividades marítimas, incluida la pesca, deterioro de la calidad del agua del mar y menoscabo de los lugares de esparcimiento. (Organización de Cooperación y Desarrollo Económicos. Contaminación marina. En Internet: http://stats.oecd.org/glossary/detail.asp?ID=1596)",nota
10019,"103- La contaminación del suelo se refiere, como mínimo, a la contaminación directa o indirecta del suelo con cualquier agente químico, físico o biológico que modifique sus características naturales.",nota
1002,Actos relacionados con el traslado o vertimiento de desechos,titulo
1002,Actos relacionados con el traslado o vertimiento ilícitos de desechos*104.,descripcion
1002,Tráfico ilícito de desechos; traslado ilícito de desechos; vertimiento ilícito de desechos; vertimiento ilícito interno de desechos; delitos relacionados con la basura (0801).,inclusion
1002,Delitos relacionados con la basura (0801).,exclusion
1002,"104- El traslado o vertimiento se refiere, como mínimo, a la recogida, transporte, recuperación, eliminación o envío ilícitos de desechos que causen, o sea probable que causen, lesiones graves a una persona o daños materiales sustanciales a la calidad del aire, el suelo o el agua, o a la fauna o la flora.",nota
10021,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,titulo
10021,"Actos relacionados con el traslado o vertimiento ilícitos de desechos cuyo origen, prevención o efectos directos o indirectos afectan a un solo país. Traslado y vertimiento: ""El traslado o vertimiento se refiere, como mínimo, a la recogida, transporte, recuperación, eliminación o envío ilícitos de desechos que causen, o sea probable que causen, lesiones graves a una persona o daños materiales sustanciales a la calidad del aire, el suelo o el agua, o a la fauna o la flora.""",descripcion
10021,"Vertimiento ilícito interno de desechos, traslado o tráfico ilícito interno de desechos.",inclusion
10022,Delitos relacionados con la basura (0801).,exclusion
10022,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,titulo
10022,"Actos relacionados con el traslado o vertimiento ilícitos de desechos cuyo origen, prevención o efectos directos o indirectos afectan a más de un país. Traslado y vertimiento: ""El traslado o vertimiento se refiere, como mínimo, a la recogida, transporte, recuperación, eliminación o envío ilícitos de desechos que causen, o sea probable que causen, lesiones graves a una persona o daños materiales sustanciales a la calidad del aire, el suelo o el agua, o a la fauna o la flora.""",descripcion
10022,Tráfico transfronterizo de desechos.,inclusion
10022,Delitos relacionados con la basura (0801).,exclusion
1003,Comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,titulo
1003,Comercio o posesión ilícitos de especímenes de especies protegidas o prohibidas de fauna y flora silvestres*105.,descripcion
1003,"Tráfico de especies silvestres, comercio o posesión ilícitos de especies silvestres; tráfico de marfil; comercio o posesión ilícitos de especies amenazadas; tráfico transfronterizo de especies silvestres; posesión de animales peligrosos o controlados; cría de animales peligrosos; comercio de especies prohibidas.",inclusion
1003,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
1003,"105- Un espécimen es cualquier animal o planta, vivo o muerto, o cualquier parte o derivado identificable de animales o plantas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php). Una especie prohibida es una especie de fauna o flora prohibida por las leyes nacionales debido a su carácter invasivo que afecta al medio ambiente, porque entraña peligro para las personas, o por otras posibilidades de causar daño. (Unión Europea. Developing an EU Framework for Invasive Alien Species. En Internet: http://ec.europa.eu/environment/nature/invasivealien/docs/ias_discussion_paper.pdf)",nota
10031,Comercio o posesión de especies protegidas de fauna y flora silvestres,titulo
10031,"Comercio o posesión ilícitos de especímenes de especies protegidas de fauna y flora silvestres. Especies protegidas: ""Un espécimen es cualquier animal o planta, vivo o muerto, o cualquier parte o derivado identificable de animales o plantas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php). ",descripcion
10031,Tráfico de marfil; comercio o posesión ilícitos de especies amenazadas; tráfico transfronterizo de especies silvestres.,inclusion
10031,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
100311,Comercio o posesión de especies protegidas dentro de las fronteras nacionales,titulo
100311,"Comercio o posesión ilícitos de especímenes de especies protegidas de fauna y flora silvestres que afectan a un solo país. Especies protegidas: ""Un espécimen es cualquier animal o planta, vivo o muerto, o cualquier parte o derivado identificable de animales o plantas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php). ",descripcion
100311,Comercio o posesión ilícitos de especies amenazadas.,inclusion
100311,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
100312,Tráfico transfronterizo de especies protegidas,titulo
100312,"Importación, exportación, adquisición, venta, traslado o transferencia ilícitas de especies protegidas de fauna y flora silvestres que afecte a dos o más países. Especies protegidas: ""Un espécimen es cualquier animal o planta, vivo o muerto, o cualquier parte o derivado identificable de animales o plantas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php)"". ",descripcion
100312,Tráfico transfronterizo de especies silvestres.,inclusion
100312,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
10032,Comercio o posesión de especies animales prohibidas o controladas,titulo
10032,"Comercio o posesión ilícitos de especímenes de especies prohibidas o controladas de fauna y flora silvestres. Especies prohibidas: Una especie prohibida es una especie de fauna o flora prohibida por las leyes nacionales debido a su carácter invasivo que afecta al medio ambiente, porque entraña peligro para las personas, o por otras posibilidades de causar daño. (Unión Europea. Developing an EU Framework for Invasive Alien Species. En Internet: http://ec.europa.eu/environment/nature/invasivealien/docs/ias_discussion_paper.pdf)",descripcion
10032,Posesión de animales peligrosos o controlados; cría de animales peligrosos; comercio de especies prohibidas.,inclusion
10032,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
10039,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,titulo
10039,"Otros actos de comercio o posesión ilícitos de especies protegidas o prohibidas de la fauna y la flora no descritos ni clasificados en las categorías de comercio o posesión de especies protegidas de fauna y flora silvestres; ni comercio o posesión de especies animales prohibidas o controladas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php). Una especie prohibida es una especie de fauna o flora prohibida por las leyes nacionales debido a su carácter invasivo que afecta al medio ambiente, porque entraña peligro para las personas, o por otras posibilidades de causar daño. (Unión Europea. Developing an EU Framework for Invasive Alien Species. En Internet: http://ec.europa.eu/environment/nature/invasivealien/docs/ias_discussion_paper.pdf)",descripcion
10039,-,inclusion
10039,Hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025).,exclusion
1004,Actos que provocan el agotamiento o la degradación de los recursos naturales,titulo
1004,"Actos que acarrean la explotación ilícita o el agotamiento de los recursos naturales, especies de fauna y flora, la tierra, el agua o el aire.",descripcion
1004,"Tala ilegal; corte y quema ilegal; extracción ilegal de arena; caza ilegal, pesca ilegal, caza furtiva; tráfico de minerales preciosos; minería ilegal; realización de actividades de minería sin tener los derechos sobre la tierra ni licencias de extracción minera; minería en contravención de las normas ambientales o de seguridad.",inclusion
1004,Actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).,exclusion
10041,Tala ilegal,titulo
10041,"Extracción, corte, cosecha, transporte, compra o venta ilícitos de madera.",descripcion
10041,Tala ilegal; corte y quema ilegal; extracción ilegal de arena.,inclusion
10041,Actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).,exclusion
10042,"Caza, pesca o recolección ilegales de fauna y flora silvestres",titulo
10042,"Caza, pesca, recolección u obtención ilícitas de especies de fauna y flora silvestres.",descripcion
10042,"Caza ilegal, pesca ilegal, caza furtiva.",inclusion
10042,Actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).,exclusion
10043,Minería ilegal,titulo
10043,Extracción ilícita de menas o minerales del suelo.,descripcion
10043,Tráfico de minerales preciosos; minería ilegal; realización de actividades de minería sin tener los derechos sobre la tierra ni licencias de extracción minera; minería en contravención de las normas ambientales o de seguridad.,inclusion
10043,Actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).,exclusion
10049,Otros actos que provocan el agotamiento o la degradación de los recursos naturales,titulo
10049,"Actos que agotan los recursos naturales, no descritos ni clasificados en las categorías de tala ilegal (""extracción, corte, cosecha, transporte, compra o venta ilícitos de madera""); ni caza, pesca o recolección ilegales de fauna y flora silvestres (""caza, pesca, recolección u obtención ilícitas de especies de fauna y flora silvestres""); ni minería ilegal (""extracción ilícita de menas o minerales del suelo"").",descripcion
10049,-,inclusion
10049,Actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).,exclusion
1009,Otros actos contra el entorno natural,titulo
1009,"Actos ilícitos con posibilidades de causar daño al entorno natural que no estén descritos ni clasificados en las categorías de actos que causan contaminación o degradación del medio ambiente (""actos que provocan la contaminación del entorno natural*100""); ni actos relacionados con el traslado o vertimiento de desechos (""actos relacionados con el traslado o vertimiento ilícitos de desechos*104""); ni comercio o posesión de especies protegidas o prohibidas de la fauna y la flora (""comercio o posesión ilícitos de especímenes de especies protegidas o prohibidas de fauna y flora silvestres*105""); ni actos que provocan el agotamiento o la degradación de los recursos naturales (""actos que acarrean la explotación ilícita o el agotamiento de los recursos naturales, especies de fauna y flora, la tierra, el agua o el aire"").",descripcion
1009,Falta de protección de la salud y el bienestar de la flora y la fauna; delitos relacionados con la propiedad o el bienestar de los animales (que no equivalen a delitos relacionados con el comercio de especies silvestres); crueldad con las mascotas; violación de restricciones aplicables a las temporadas de caza; crueldad con los animales; maltrato de animales; contrabando de sustancias que agotan el ozono; utilización ilícita de sustancias que agotan el ozono.,inclusion
1009,"Contaminación o degradación mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504); hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025); actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).",exclusion
1009,"100- El entorno natural se refiere, como mínimo, al entorno en el que tiene lugar la interacción de todas las especies vivas.",nota
1009,"104- El traslado o vertimiento se refiere, como mínimo, a la recogida, transporte, recuperación, eliminación o envío ilícitos de desechos que causen, o sea probable que causen, lesiones graves a una persona o daños materiales sustanciales a la calidad del aire, el suelo o el agua, o a la fauna o la flora.",nota
1009,"105- Un espécimen es cualquier animal o planta, vivo o muerto, o cualquier parte o derivado identificable de animales o plantas. Una especie protegida es una especie de fauna o flora que se encuentra bajo protección debido al riesgo de extinción creado por su escaso número, por la caza o pesca excesiva, cambio ambiental, depredación u otras razones. (Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres. 1973. En Internet: http://www.cites.org/esp/disc/text.php).Una especie prohibida es una especie de fauna o flora prohibida por las leyes nacionales debido a su carácter invasivo que afecta al medio ambiente, porque entraña peligro para las personas, o por otras posibilidades de causar daño. (Unión Europea. Developing an EU Framework for Invasive Alien Species. En Internet: http://ec.europa.eu/environment/nature/invasivealien/docs/ias_discussion_paper.pdf)""",nota
10091,Actos contra los animales,titulo
10091,Tratamiento o cría ilegal de animales.,descripcion
10091,Delitos relacionados con la propiedad o el bienestar de los animales (que no equivalen a delitos relacionados con el comercio de especies silvestres); crueldad con las mascotas; violación de restricciones aplicables a las temporadas de caza; crueldad con los animales; maltrato de animales.,inclusion
10091,Hurto de mascotas (050221); hurto de ganado (05025); robo de ganado (04014).,exclusion
10099,Otros actos contra el entorno natural,titulo
10099,"Otros actos contra el entorno natural no descritos ni clasificados en actos contra los animales (""tratamiento o cría ilegal de animales""). Entorno natural: ""El entorno natural se refiere, como mínimo, al entorno en el que tiene lugar la interacción de todas las especies vivas.""",descripcion
10099,Contrabando de sustancias que agotan el ozono; utilización ilícita de sustancias que agotan el ozono.,inclusion
10099,"Tratamiento o cría ilegal de animales (10091); contaminación o degradación mediante el traslado o vertimiento ilícitos de desechos (1002); delitos relacionados con la basura (0801); destrucción, daños o degradación intencional de propiedad pública o privada (0504); hurto de mascotas (050221); delitos relacionados con el tratamiento o la cría de animales (10091); robo de ganado (04014); hurto de ganado (05025); actos que provocan la contaminación del entorno natural que no equivalen a agotamiento o degradación (1001).",exclusion
11,Otros actos delictivos no clasificados en otra parte,titulo
1101,Actos bajo jurisdicción universal,titulo
1101,Actos abarcados por los instrumentos universales de derechos humanos y que puedan ser procesados por un tribunal internacional de justicia.,descripcion
1101,"Tortura; todo acto de participación voluntaria en la utilización de un buque o de una aeronave, cuando el que lo realice tenga conocimiento de hechos que den a dicho buque o aeronave el carácter de buque o aeronave pirata; todo acto que tenga por objeto incitar o facilitar intencionalmente un acto de piratería; tomar el control de un medio de transporte; crímenes de guerra tipificados en el derecho internacional humanitario, incluido el homicidio ilícito de civiles por las partes en un conflicto armado; violación relacionada con conflictos armados o y otros actos incluidos en el artículo 8 del Estatuto de Roma*108; homicidio intencional; causar intencionalmente grandes sufrimientos o lesiones graves que afecten la integridad física o la salud; homicidio ilícito de civiles por las partes en un conflicto armado; causar la muerte o heridas a un combatiente que haya depuesto las armas y se haya entregado; hacer padecer hambre a los civiles intencionalmente como método de guerra; someter a personas a mutilación física o a experimentos médicos o científicos injustificados o contrarios a los intereses de las personas; causar la muerte o heridas a traición a personas pertenecientes a la nación o al ejército enemigo; declarar que no se dará cuartel; daños intencionales que sean excesivos en relación con la ventaja militar directa; daños graves y a largo plazo o destrucción del entorno natural; atacar o bombardear pueblos, aldeas, viviendas o edificios que no estén defendidos y que no sean objetivos militares; ataques intencionales contra edificios dedicados a la religión, la instrucción, las artes, las ciencias o la beneficencia, los monumentos históricos o los hospitales, que no sean objetivos militares; pillaje; casos de violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada o cualquier otra forma de violencia sexual relacionada con conflictos armados y que constituya una grave infracción de los Convenios de Ginebra; privar intencionalmente a un prisionero de guerra o a otras personas protegidas del derecho a un juicio imparcial y ordinario; deportación o traslado ilegal o confinamiento ilícito; toma de rehenes; comisión de ultrajes contra la dignidad de las personas (incluido el trato inhumano o degradante); reclutamiento o alistamiento de niños menores de 15 años en las fuerzas armadas nacionales o su utilización como participantes activos en las hostilidades; uso de veneno o armas envenenadas; empleo de armas, proyectiles, materiales y métodos de guerra que, por su propia naturaleza, causen daños superfluos o sufrimientos innecesarios; actos incluidos en el artículo 6 del Estatuto de Roma (genocidio); actos incluidos en el artículo 7 del Estatuto de Roma (crímenes de lesa humanidad); actos incluidos en el artículo 8 del Estatuto de Roma modificado 2010 (crimen de agresión); formación de grupos con la intención de cometer actos bajo jurisdicción universal.",inclusion
1101,-,exclusion
1101,"108- Los crímenes de guerra, según el Estatuto de Roma, incluyen infracciones graves de los Convenios de Ginebra de 12 de agosto de 1949, otras violaciones graves de las leyes y los usos aplicables en los conflictos armados internacionales y, en el caso de conflictos no internacionales, toda violación grave del artículo 3 común a los cuatro Convenios de Ginebra de 12 de agosto de 1949 u otras violaciones graves de las leyes y los usos aplicables en tales circunstancias dentro del marco establecido del derecho internacional.",nota
11011,Tortura,titulo
11011,Tortura de una persona*106.,descripcion
11011,Tortura.,inclusion
11011,Actos que causan daños o que tienen la intención de causar daños a las personas que no equivalen a tortura (02).,exclusion
11011,"106- La tortura es todo acto por el cual se inflija intencionadamente a una persona dolores o sufrimientos graves, ya sean físicos o mentales, con el fin de obtener de ella o de un tercero información o una confesión, de castigarla, intimidarla o coaccionarla, por cualquier razón basada en cualquier tipo de discriminación, cuando dichos dolores o sufrimientos sean infligidos por un funcionario público u otras personas en el ejercicio de funciones públicas, a instigación suya, o con su consentimiento o aquiescencia. (Naciones Unidas. Convención contra la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes. Nueva York, 1984. En Internet: http://www.ohchr.org/SP/ProfessionalInterest/Pages/CAT.aspx)",nota
11012,Piratería,titulo
11012,"La piratería es todo acto de violencia, detención o depredación cometidos con un propósito personal por la tripulación o los pasajeros de un buque privado o de una aeronave privada y dirigidos contra un buque o una aeronave en alta mar o contra personas o bienes a bordo de ellos, o contra un buque o una aeronave, personas o bienes que se encuentren en un lugar no sometido a la jurisdicción de ningún Estado, con inclusión de actos de participación, incitación o facilitación de tales actos*107.",descripcion
11012,"Todo acto de participación voluntaria en la utilización de un buque o de una aeronave, cuando el que lo realice tenga conocimiento de hechos que den a dicho buque o aeronave el carácter de buque o aeronave pirata; todo acto que tenga por objeto incitar o facilitar intencionalmente un acto de piratería; tomar el control de un medio de transporte.",inclusion
11012,"Cuando la tripulación o los pasajeros de un buque privado o de una aeronave privada cometen delitos que no sean en alta mar, se codifican según el delito concreto; apoderamiento ilícito de un vehículo con su ocupantes mediante el uso de la fuerza o la amenaza de uso de la fuerza por una persona, cuando no sea en alta mar (020223)",exclusion
11012,107- Naciones Unidas. Convención sobre el Derecho del Mar. Nueva York. En Internet: http://www.un.org/depts/los/convention_agreements/convention_overview_convention.htm.,nota
11013,Crímenes de guerra,titulo
11013,Actos que constituyan violaciones graves de las leyes y los usos aplicables en los conflictos armados según lo expresado en el Estatuto de la Corte Penal Internacional (Estatuto de Roma) y en los Convenios de Ginebra (1949).,descripcion
11013,"Crímenes de guerra tipificados en el derecho internacional humanitario, incluido el homicidio ilícito de civiles por las partes en un conflicto armado; violación relacionada con conflictos armados o y otros actos incluidos en el artículo 8 del Estatuto de Roma*108; homicidio intencional; causar intencionalmente grandes sufrimientos o lesiones graves que afecten la integridad física o la salud; causar la muerte o heridas a un combatiente que haya depuesto las armas y se haya entregado; hacer padecer hambre a los civiles intencionalmente como método de guerra; someter a personas a mutilación física o a experimentos médicos o científicos injustificados o contrarios a los intereses de las personas; causar la muerte o heridas a traición a personas pertenecientes a la nación o al ejército enemigo; declarar que no se dará cuartel; daños intencionales que sean excesivos en relación con la ventaja militar directa; daños graves y a largo plazo o destrucción del entorno natural; atacar o bombardear pueblos, aldeas, viviendas o edificios que no estén defendidos y que no sean objetivos militares; ataques intencionales contra edificios dedicados a la religión, la instrucción, las artes, las ciencias o la beneficencia, los monumentos históricos o los hospitales, que no sean objetivos militares; pillaje; casos de violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada o cualquier otra forma de violencia sexual relacionada con conflictos armados y que constituya una grave infracción de los Convenios de Ginebra; privar intencionalmente a un prisionero de guerra o a otras personas protegidas del derecho a un juicio imparcial y ordinario; deportación o traslado ilegal o confinamiento ilícito; toma de rehenes; comisión de ultrajes contra la dignidad de las personas (incluido el trato inhumano o degradante); reclutamiento o alistamiento de niños menores de 15 años en las fuerzas armadas nacionales o su utilización como participantes activos en las hostilidades; uso de veneno o armas envenenadas; empleo de armas, proyectiles, materiales y métodos de guerra que, por su propia naturaleza, causen daños superfluos o sufrimientos innecesarios.",inclusion
11013,-,exclusion
