cnp_codigo,cnp_glosa,cnp_descripcion,cnp_familia,iccs_elegido,iccs_glosa_elegida,confianza,justificacion,exclusiones_aplicadas,top1_codigo,top1_score,top2_codigo,top2_score,top3_codigo,top3_score,top4_codigo,top4_score,top5_codigo,top5_score,top6_codigo,top6_score,top7_codigo,top7_score,top8_codigo,top8_score,top9_codigo,top9_score,top10_codigo,top10_score
221,DELITOS CONTRA LA VIDA Y LA PRIVACIDAD DE LAS CONVERSACIONES,"ART. 161 A-B Castiga a quien, sin autorización del afectado y por cualquier medio, capte, intercepte, grabe o reproduzca conversaciones o comunicaciones privadas; sustraiga, fotografíe, fotocopie o reproduzca documentación privada; o capte, grabe, firme o fotografíe imágenes o hechos privados que tienen lugar en recintos privados o lugares que no sean de libre acceso público. También castiga a quien difunde tales conversaciones, comunicaciones, documentación, imágenes y hechos. Además, castiga a quien pretende obtener dinero, especies o la realización de determinada conducta, mediante los actos antes indicados.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,2119,Otras transgresiones contra las personas,alta,"El tipo penal chileno protege la privacidad e intimidad (captación/intercepción/grabación/difusión de conversaciones, imágenes y documentación privadas y la extorsión derivada). El móvil principal es la intromisión en la intimidad/pérdida de privacidad. ICCS 2119 (‘Otras transgresiones contra las personas’) cubre exactamente la intromisión ilícita e injustificada en la intimidad. Se descartó 9033 porque su exclusión indica que el acceso ilícito a archivos informáticos que equivale a intromisión en la intimidad debe clasificarse en la categoría 0211/02119 y no como mera injerencia informática; también se descartaron códigos de pornografía, falsificación, tortura y otros porque no reflejan el móvil de vulneración de la intimidad.","['Del candidato 9033: ""EXCLUSIONES: Acceso ilícito a archivos informáticos privados equivalente a la intromisión en la intimidad de una persona (02011)""']",9033,0.8529890350896904,2119,0.8523570308260596,8022,0.8449638269647335,211,0.8436043295574687,11011,0.8394730904965088,8019,0.8394514453540405,110134,0.8386015739602811,204,0.8385341487729143,20229,0.8377814209799831,702,0.8365978450487516
223,EXACCIONES ILEGALES COMETIDAS POR PARTICULARES,"ART. 147 Imponer a otros contribuciones o servicios personales, sin facultades para ello.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,709,"Otros actos que conllevan fraude, engaño o corrupción",media,"El tipo penal chileno describe la imposición ilegítima de contribuciones o servicios personales por particulares con la finalidad de obtener un beneficio (movil = obtener aportes/servicios mediante procedimiento ilícito). Esto encaja mejor con 'Otros actos que conllevan fraude, engaño o corrupción' (709) como conducta de obtención ilegítima de recursos/servicios. Se descartaron códigos relativos a lesiones o privación de derechos personales (p. ej. tortura, intromisión en la intimidad), derecho laboral o seguridad pública, que no reflejan el móvil de apoderamiento/obtención de beneficios.","['11011: excluido (Tortura) porque exige infligir sufrimientos graves con fines específicos; no describe imposición de contribuciones/servicios.', '2119 y 211: excluidos (Transgresiones/Intromisión en la intimidad) porque se refieren a vulneración de la intimidad o derechos personales, no a la obtención de contribuciones o servicios.', '8082: excluido (Derecho laboral individual) porque se aplica a relaciones laborales entre empleador y empleado; el tipo penal no requiere vínculo laboral.', '20229: excluido (Otras formas de privación de libertad) porque no hay privación de libertad en la conducta descrita.', '1102, 11029, 11019: excluidos (actos sobre menores/jurisdicción universal/otros actos bajo jurisdicción universal) porque no hay referencia a menores ni a jurisdicción universal.', '908: excluido (Seguridad pública/Estado) porque la conducta no afecta la seguridad pública o del Estado.']",11011,0.8428097482248507,2119,0.8421397429052918,11029,0.8378832288526694,20229,0.8352485973634991,709,0.8348358943182308,211,0.8336352614901577,8082,0.8326384144567239,1102,0.8296304356106645,11019,0.8290885123552669,908,0.8283678396394076
224,TORTURAS POR PARTICULARES AGENTES DEL ESTADO,"ART. 150 A, INC 2° Sanciona al particular que, en el ejercicio de funciones públicas, o a instigación de un empleado público, o con el consentimiento o aquiescencia de éste, aplicare, ordenare o consintiere en que se aplique intencionalmente: dolores o sufrimientos graves, ya sean físicos, sexuales o psíquicos, métodos tendientes a anular la personalidad de la víctima, o a disminuir su voluntad o su capacidad de discernimiento o decisión, con el fin de obtener de ella o de un tercero información, declaración o una confesión, de castigarla por un acto que haya cometido, o se le impute haber cometido, o de intimidar o coaccionar a esa persona, o en razón de una discriminación fundada en motivos tales como la ideología, la opinión política, la religión o creencias de la víctima; la nación, la raza, la etnia o el grupo social al que pertenezca; el sexo, la orientación sexual, la identidad de género, la edad, la filiación, la apariencia personal, el estado de salud o la situación de discapacidad.Todo aquel que no sea empleado público y participe en la comisión de los delitos sancionados en los artículos 150 y 150 a.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"La conducta descrita encaja directamente con la definición de Tortura (infligir intencionalmente dolores o sufrimientos graves para obtener información/confesión, castigar, intimidar), incluyendo la actuación de particulares con instigación o aquiescencia de agentes públicos. Las exclusiones de 11011 (actos que causan daño pero no equivalen a tortura) no resultan aplicables aquí.",[],11011,0.857848940367908,2119,0.8511880108367748,211,0.8453275803220551,204,0.8451179071363517,20229,0.8422862396208864,219,0.8419776184017458,210,0.8347122455966849,2079,0.8346989553172562,2039,0.8342638424181441,2059,0.8342354520923164
225,TORTURAS COMETIDAS POR FUNCIONARIOS PÚBLICOS,"ART.150 A INC 1° Sanciona al empleado público que, abusando de su cargo o sus funciones, aplicare, ordenare o consintiere en que se aplique tortura, así como al empleado público que, conociendo de la ocurrencia de estas conductas, no impidiere o no hiciere cesar la aplicación de tortura, teniendo la facultad o autoridad necesaria para ello o estando en posición para hacerlo. Por tortura se entiende por tal la aplicación intencional de dolores o sufrimientos graves, ya sean físicos, sexuales o psíquicos, métodos tendientes a anular la personalidad de la víctima, o a disminuir su voluntad o su capacidad de discernimiento o decisión, con el fin de obtener de ella o de un tercero información, declaración o una confesión, de castigarla por un acto que haya cometido, o se le impute haber cometido, o de intimidar o coaccionar a esa persona, o en razón de una discriminación fundada en motivos tales como la ideología, la opinión política, la religión o creencias de la víctima; la nación, la raza, la etnia o el grupo social al que pertenezca; el sexo, la orientación sexual, la identidad de género, la edad, la filiación, la apariencia personal, el estado de salud o la situación de discapacidad.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"La descripción del CNP define explícitamente la aplicación intencional de dolores o sufrimientos graves por funcionarios públicos con fines como obtener información, castigar o intimidar, lo que coincide exactamente con la definición de 'Tortura' (11011) en ICCS. No se aplicaron exclusiones que invaliden esta correspondencia.",[],11011,0.8532300602883176,2119,0.8523846243441016,204,0.8436663181879142,211,0.841640823679956,210,0.8407338512541771,20229,0.8397384076665435,219,0.8372782325479808,2039,0.834668970564068,2042,0.8321477300356088,30111,0.8290171759191706
227,TORTURA PARA ANULAR VOLUNTAD,"ART. 150 A, INC. 4° Sanciona al que aplique intencionalmente métodos tendientes a anular la personalidad de la víctima, o a disminuir su voluntad o su capacidad de discernimiento o decisión, con el fin de obtener de ella o de un tercero información, declaración o una confesión, de castigarla por un acto que haya cometido, o se le impute haber cometido, o de intimidar o coaccionar a esa persona, o en razón de una discriminación fundada en motivos tales como la ideología, la opinión política, la religión o creencias de la víctima; la nación, la raza, la etnia o el grupo social al que pertenezca; el sexo, la orientación sexual, la identidad de género, la edad, la filiación, la apariencia personal, el estado de salud o la situación de discapacidad.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"La descripción del CNP (tortura para anular voluntad, con fines de obtener información, confesión, castigar, intimidar o por discriminación) coincide directamente con la definición de 11011 Tortura (infligir intencionalmente sufrimiento físico o mental con esos fines). Se descartaron candidatos que tratan de otras conductas (trata, privación de libertad, delitos sexuales, conflictos armados, intromisiones en la intimidad) según sus exclusiones/alcances.","['204: rechazado — trata de personas exige captación/traslado/explotación, no es el móvil primario aquí', '2044: rechazado — variante de trata, mismo motivo de exclusión', '110134: rechazado — aplica a actos en conflictos armados/crímenes de guerra, no corresponde', '30113: rechazado — corresponde a violación/penetración sexual por presunción legal, no aplicable', '202/20229: rechazado — actos contra la libertad/privación de libertad no son el móvil primario (aquí el móvil es obtener información/coaccionar mediante sufrimiento)', '210: rechazado — la discriminación aparece como posible motivo, pero el acto tipificado es tortura; la categoría 210 es para delitos cuya naturaleza principal es discriminación', '211/2119: rechazado — se refieren a intromisiones en la intimidad u otros derechos no equivalentes a tortura']",11011,0.8541872589944671,204,0.8450800630973265,210,0.8447813677852208,2119,0.84404596331646,211,0.8411988608760149,20229,0.840776190061677,30113,0.8361538565600384,2044,0.8350245964762855,110134,0.83482519504059,202,0.8345722707105271
228,TORTURA CON HOMICIDIO,"ART. 150 B N°1 Si con ocasión de la tortura se cometiere, además, homicidio.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"El tipo penal nacional describe una tortura en cuya ocasión se comete además un homicidio. Según el criterio requerido (clasificar por el móvil o intención inicial), la conducta inicial y motivación es torturar, por lo que el código más preciso es Tortura (11011). Las exclusiones/notes de los códigos relacionados con conflictos armados o con homicidio como móvil principal no encajan aquí.","['110131 / 110134 / 107: descartados porque son específicos de conflictos armados (no indicado en la descripción del CNP).', '101 / 109: descartados porque se centran en el homicidio como móvil principal; aquí el homicidio es consecuencia de la tortura, y la clasificación debe seguir el móvil inicial (tortura).', '204 / 2119 / 20229 / 102: descartados por desajuste temático (trata de personas; otras transgresiones/privación de libertad; tentativa de homicidio), no corresponden al móvil de tortura descrito.']",11011,0.8588257057307247,2119,0.8493377669663047,110131,0.8348697182912268,110134,0.8317256558988567,107,0.8270332510688547,101,0.8269414798522441,204,0.8266192816297195,102,0.82568305860734,20229,0.8240140006350657,109,0.8236558940772795
229,"TORTURA CON VIOLACIÓN, ABUSO SEXUAL AGRAVADO U OTROS","ART. 150 B N° 2 Si con ocasión de la tortura se cometiere, además, alguno de los delitos previstos en los artículos 361, 362, 365 bis, 395, 396 o 397, número 1°.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"El tipo penal chileno artic.150B N°2 describe un delito cuya motivación/objetivo inicial es la tortura (aunque en la ocasión se cometan además delitos sexuales). Según el criterio de clasificación por móvil, debe clasificarse como Tortura. ICCS 11011 (Tortura) encaja mejor; las categorías de violencia sexual (3011/30111/30119/3019) describen actos sexuales cuya motivación primaria sería sexual, no aplicable aquí. Tampoco corresponde trata (204), privación de libertad genérica (20229) ni transgresiones contra la intimidad (211/2119).","[""110133 EXCLUSIÓN: 'Violencia sexual que no equivale a crimen de guerra (0301)' — descarta violencia sexual en contexto de conflicto armado (no aplicable aquí)."", ""3011/30111/30119/3019 EXCLUSIONES: 'Aplicar todas las exclusiones enumeradas en 0301' — categorías de violencia sexual; descartadas porque el móvil declarado es tortura, no motivación sexual."", ""204 EXCLUSIONES: '...todos los actos lesivos de naturaleza sexual (03); agresiones y amenazas (0201); actos contra la libertad (0202)' — descarta trata, no coherente con la descripción de tortura con delitos sexuales concomitantes."", ""211/2119 EXCLUSIONES: 'Invasión de la intimidad sexual u otros actos de naturaleza sexual (03)' — categorías de intromisión/privacidad excluyen actos de naturaleza sexual, no ajustan al móvil de tortura."", ""20229 EXCLUSIÓN: 'Aplicar todas las exclusiones enumeradas en 02022' — privación de libertad genérica no es la categoría principal cuando el móvil es tortura.""]",11011,0.8607781881889468,2119,0.8454079386854438,204,0.8435301208558658,3011,0.8353410838133773,20229,0.8334825378767221,110133,0.8319725776157325,3019,0.831831525817238,211,0.8313318653370285,30111,0.8310212947455947,30119,0.8308663905090956
230,TORTURA CON CUASIDELITO,"ART. 150 B N°3 Si con ocasión de la tortura se cometiere, además, alguno de los cuasidelitos a que se refiere el artículo 490, número 1°.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"El tipo penal chileno es explícitamente 'TORTURA' (Art.150 B n°3) — el móvil inicial es infligir intencionalmente dolores o sufrimientos graves. ICCS 11011 'Tortura' es la correspondencia directa. Se descartaron candidatos relacionados con conflictos armados, trata o intromisión en la intimidad porque no se ajustan al móvil de tortura.","['110134: EXCLUSIONES: Actos contra la libertad que no equivalen a crímenes de guerra (0202) — 110134 aplicable solo en conflictos armados, no al caso nacional ordinario de tortura.', '204 / 2044: EXCLUSIONES: Agresiones y amenazas (0201); actos contra la libertad (0202) — la conducta descrita es tortura, no trata de personas.', '211 / 2119: EXCLUSIONES: Injerencia en datos informáticos... (0903); seguimiento, vigilancia o comunicación no deseada (02082); invasión de la intimidad sexual u otros actos de naturaleza sexual (03); violación de domicilio (0509) — estas categorías se refieren a intromisiones en la intimidad, no a tortura física/psíquica.', '20229: EXCLUSIONES: Aplicar todas las exclusiones enumeradas en 02022 — la privación de libertad genérica no captura el móvil de infligir sufrimiento grave propio de tortura.']",11011,0.8601114255284834,2119,0.846308639499628,110134,0.8406453474155222,204,0.8352953201603556,20229,0.8322428897802483,2039,0.8281273287404534,110131,0.8258260508612345,7049,0.825591917723516,2044,0.8228062037436448,211,0.8224380687223718
231,APREMIOS ILEGÍTIMOS COMETIDOS POR EMPLEADOS PÚBLICOS,"ART. 150 D Sanciona al empleado público que, en incumplimiento de los reglamentos respectivos actúe abusando de su cargo o que en el ejercicio de sus funciones, aplique, ordene o consienta en que se apliquen apremios ilegítimos u otros tratos crueles, inhumanos o degradantes, que no alcancen por su gravedad a constituir tortura. Asimismo, se sanciona al empleado público que, conociendo de la ocurrencia de estas conductas, no impida o no haga cesar la aplicación de los apremios o de los otros tratos, teniendo la facultad o autoridad necesaria para ello y estando en posición para hacerlo.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,211,Transgresiones contra las personas,alta,"El delito chileno sanciona a empleados públicos que, abusando de su cargo, aplican apremios ilegítimos o tratos crueles, inhumanos o degradantes que explícitamente ""no alcanzan por su gravedad a constituir tortura"". El móvil es la coacción/abuso de autoridad contra la integridad de una persona (transgresión de derechos personales), no trata de personas, ciberdelitos ni delitos contra la administración en sentido regulatorio. Por tanto la categoría más precisa entre los candidatos es 211 (Transgresiones contra las personas) que cubre intromisiones y vulneraciones de otros derechos de la persona cuando no constituyen tortura ni figuras específicas excluidas.","[""11011 (Tortura) — descartado porque la propia norma CNP indica que los hechos no alcanzan a constituir tortura; aplica la exclusión 'Actos que causan daños o que tienen la intención de causar daños a las personas que no equivalen a tortura (02)'."", '204 (Trata de personas) — descartado: móvil y elementos (captación/explotación) no coinciden con abuso de autoridad y apremios por un empleado público.', '9033 (Interceptación o acceso ilícitos a datos informáticos) — descartado: conducta no relacionada con acceso a datos informáticos.', '20229 (Otras formas de privación de libertad) — descartado: el tipo penal describe tratos y apremios ilegítimos más que una privación de libertad específica.', '8049 (Otros actos contra la administración pública o disposiciones regulatorias) y 8019 (Otros actos contrarios a normas de mantenimiento del orden público) — descartados: la conducta afecta derechos personales y la integridad física/psíquica de individuos por abuso de autoridad, no son infracciones administrativas o de orden público/regulatorio.']",11011,0.8489785352030282,2119,0.8468114478715384,8049,0.8401545627285146,204,0.8390631634101641,8019,0.8348730424729887,20229,0.8333419567014401,211,0.8330847641051191,2039,0.8313167761353205,11029,0.8293847679849564,9033,0.8293198929643215
232,APREMIOS ILEGÍTIMOS CON HOMICIDIO,"ART. 150 E N 1° Si con ocasión de los apremios ilegítimos u otros tratos crueles, inhumanos o degradantes se cometiere, además, homicidio.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"La conducta descrita (apremios ilegítimos u otros tratos crueles, inhumanos o degradantes) corresponde al delito cuyo móvil es infligir sufrimientos graves —es decir, tortura—; el homicidio aparece como consecuencia «con ocasión de» dichos apremios, por lo que, conforme al criterio de clasificación por móvil, la categoría correcta es Tortura (11011). Las exclusiones y notas relativas a crímenes en conflictos armados no son aplicables.","['Descartado 101 (Homicidio intencional): aunque hay muerte, el móvil inicial es tortura/trato cruel, por lo que se clasifica según el móvil y no por la consecuencia (homicidio).', 'Descartado 110131, 107, 110134: excluidos por su ámbito (homicidios/actos en conflictos armados o contra personas protegidas), no aplicable al delito descrito.', 'Descartado 211 y 2119 y 219: categorías más generales sobre transgresiones o daños a la persona que no capturan el móvil específico de infligir sufrimiento grave (tortura).', 'Descartado 20229 y 2039: privación de libertad/esclavitud y explotación no coinciden con la naturaleza del apremio ilegítimo descrito.']",2119,0.8601701389417138,11011,0.8566181576208118,110131,0.8469920976797883,107,0.845049573433738,211,0.8434191149110998,110134,0.8425358933592074,20229,0.83780035962892,219,0.8377336202272783,2039,0.8371753252004572,101,0.83659520301891
233,"APREMIOS ILEGÍTIMOS CON VIOLACIÓN, ABUSO SEXUAL AGRAVADO Y OTROS","ART. 150 E N° 2 Si con ocasión de los apremios ilegítimos u otros tratos crueles, inhumanos o degradantes se cometiere, además, alguno de los delitos previstos en los artículos 361, 362, 365 bis, 395, 396 o 397, número 1° del Código Penal.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"El tipo penal chileno describe 'apremios ilegítimos u otros tratos crueles, inhumanos o degradantes' en cuyo contexto se cometen además delitos sexuales. El móvil inicial y central es la comisión de tratos crueles/coerción (tortura) —no el motivo sexual— por lo que la categoría más precisa es Tortura (11011). Las agravantes sexuales son delitos concomitantes, no el móvil primario.","['30111/3011 descartados: aunque hay delitos sexuales concurrentes, la regla de clasificación exige usar el móvil inicial (apremios/tortura), no la consecuencia sexual.', '20111 descartado: agresión grave es menos precisa y la propia exclusión de 20111 señala que no debe aplicarse cuando se trata de tortura (11011).', '110134 descartado: se refiere a actos en contextos de conflicto armado; no aplica al supuesto penal nacional descrito.', '204 descartado: trata de personas no encaja con la descripción (no hay finalidad de explotación/transporte).', '211/2119 descartados: tratan intromisión en la intimidad u otros atropellos distintos a actos de tortura física/psicológica sistemática.', '20229 descartado: privación de libertad genérica es menos precisa; el núcleo del delito es trato cruel/tortura, no únicamente privación.', ""219 descartado: categoría residual de actos que causan daño, pero menos específica que Tortura (11011) para 'apremios ilegítimos'.""]",11011,0.8599676033645053,2119,0.854068152899616,204,0.8511335627073325,211,0.8466963584644642,30111,0.8420573232930653,110134,0.8415125156415733,20229,0.8413383219882947,219,0.8409227226653126,3011,0.8401941791420683,20111,0.8398186212201176
234,APREMIOS ILEGÍTIMOS CON CUASIDELITO,"ART. 150 E N° 3 Si con ocasión de los apremios ilegítimos u otros tratos crueles, inhumanos o degradantes se cometiere, además, alguno de los cuasidelitos a que se refiere el artículo 490.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,11011,Tortura,alta,"La figura 'apremios ilegítimos' y 'tratos crueles, inhumanos o degradantes' corresponde al móvil de infligir sufrimiento físico o mental con finalidad coercitiva (ej.: obtener información/una confesión), que encaja con la definición e inclusiones de Tortura (11011). No hay indicio de que se trate de actos exclusivos de conflicto armado, trata, ciberdelito, privación de libertad sin finalidad de tortura, ni de intromisión en la intimidad, por lo que 11011 es la categoría más precisa.","['211 / 2119 EXCLUSIONES: categorías sobre intromisión en la intimidad/no aplicables a actos de trato cruel o tortura (02011, 0903, 0509 etc.)', '110134 EXCLUSIONES: actos contra la libertad que no equivalen a crímenes de guerra (0202) — no aplica por no ser contexto de conflicto armado', '20229 EXCLUSIONES: privación de libertad genérica (020221-020223) — aquí el móvil es causar sufrimiento coercitivo, no solo privación de libertad', '204 EXCLUSIONES: trata de personas (0203) — el delito nacional describe apremios/crueldad, no captación/traslado con fines de explotación', '2039 EXCLUSIONES: otros actos de esclavitud/explotación — no compatibles con la descripción centrada en tratos crueles para coerción', '11029 EXCLUSIONES: actos relativos a menores no descritos — no aplicable si el delito no se presenta como normativa específica sobre menores', '809 EXCLUSIONES: actos contra el orden público/autoridad no descritos en 0801-0808 — inapropiado para tratos crueles con finalidad coercitiva', '9033 EXCLUSIONES: interceptación o acceso ilícitos a datos informáticos — irrelevante para apremios físicos/psíquicos']",11011,0.8484120569350909,2119,0.847701537316658,110134,0.8460683947157525,2039,0.8364164399177128,211,0.835238059449243,20229,0.834738727441912,204,0.8333798360832624,11029,0.8315372259938171,809,0.8311572978071642,9033,0.8302342369762337
235,SECUESTRO CON HOMICIDIO,ART. 141 INCISO FINAL Castiga al que con motivo u ocasión de un secuestro además cometiere homicidio.,CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,20221,Secuestro,alta,"La norma CNP tipifica homicidio cometido con motivo u ocasión de un secuestro; el móvil inicial y determinante es el secuestro (privación/retención para obtener un beneficio), por lo que la clasificación debe ser Secuestro (020221/20221). Las exclusiones de 20221 (p.ej. secuestro de menores, trata) no descartan este supuesto. Se aplicó la regla del móvil para descartar clasificaciones centradas en el homicidio.","[""204: EXCLUSIONES incluyen 'Actos contra la libertad (0202)' → Trata de personas excluye actos que son esencialmente actos contra la libertad (secuestro), por lo que 204 no corresponde."", '110131 y 110134: excluidos porque se refieren a crímenes en conflictos armados (no aplicable al hecho descrito).', '20211, 20212, 2021: excluidos por ser específicos de secuestro de menores o realizados por progenitores/otros familiares; la descripción no indica menores ni relación filial.', '101: descartado por criterio de móvil — aunque hay homicidio, la intención inicial es el secuestro; por tanto no se clasifica como homicidio intencional.', '2119 y 11011: descartados porque sus glosas (otras transgresiones contra la persona, tortura) no reflejan el móvil principal de privación de libertad/extorsión que caracteriza el delito CNP.']",2119,0.8440329287510953,20221,0.8421925510422071,20211,0.8418014333112673,110131,0.8404950159290743,20212,0.840475027383123,11011,0.8399607972047396,110134,0.8396548682118901,204,0.8363701306183278,101,0.8363024722353195,2021,0.8357888619114591
236,SECUESTRO CON VIOLACIÓN,ART. 141 INCISO FINAL Castiga al que con motivo u ocasión de un secuestro además cometiere violación o violación sodomítica en la persona del ofendido.,CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,20221,Secuestro,alta,"El tipo penal chileno describe una violación cometida 'con motivo u ocasión de un secuestro', es decir el móvil inicial es la privación de libertad (secuestro). Según el criterio de clasificación por móvil, debe clasificarse como Secuestro (ICCS 20221). Se descartaron las categorías de delitos sexuales porque aquí la violación es una consecuencia durante el secuestro, no el móvil primario.","['actos contra la libertad (0202) (exclusión indicada en la categoría Trata de personas, ICCS 204, que descarta aplicar trata cuando el hecho es un acto contra la libertad como el secuestro)']",204,0.8511232197112313,2119,0.8449635801407092,11011,0.8410990459644745,8029,0.8351354834982272,30111,0.8350517595277419,20221,0.8340768495268501,20211,0.8325316190093139,2022,0.8320294792097824,7049,0.8317789046621349,3011,0.831714993088724
237,SECUESTRO CON LESIONES,"ART. 141 INCISO FINAL Castiga al que con motivo u ocasión de un secuestro además cause alguna de las lesiones de los artículos 395, 396 y 397 Nº 1 en la persona del ofendido.",CRIMENES Y SIMPLES DELITOS QUE AFECTAN DERECHOS GARANTIDOS POR LA CONSTITUCIÓN,20221,Secuestro,alta,El tipo penal chileno es 'secuestro con lesiones': el móvil inicial y determinante es el secuestro (privación/sustracción de la libertad); las lesiones ocurren con motivo u ocasión del secuestro. Por tanto la categoría ICCS que refleja el móvil es Secuestro (020221). Se eligió 20221 en vez de la categoría más general 2022 porque 20221 es más precisa para delitos cuyo móvil es secuestrar/exigir por liberación.,"['Exclusiones de 204: Actos contra la libertad (0202) (trata de personas descartada por no ser explotación)', 'Exclusiones de 11011: Actos que causan daños o que tienen la intención de causar daños a las personas que no equivalen a tortura (02) (tortura descartada porque no hay elemento intencional específico de tortura según nota 141)', 'Exclusiones de 201: Amenaza de uso de la fuerza para exigir a una persona un curso de acción determinado (0205) (agresiones/amenazas descartadas por prevalecer el móvil de secuestro)', 'Exclusiones de 2021 / 20211 / 20219: Secuestro de menores (02021) / secuestro por progenitores (no aplicables si no hay indicación de menor/progenitor)', 'Descartada categoría 2022 (Privación de libertad) por ser más general; 20221 (Secuestro) es más preciso para el móvil indicado']",2119,0.8411342211746387,20221,0.8403799512811337,2022,0.8394452177160002,20229,0.838728854037908,204,0.8379157801164556,20219,0.8374518612198103,11011,0.8373240473058747,201,0.8364003330947286,20211,0.8353118835999037,2021,0.8346926160038095
