cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
13097,Otras faltas Código Penal,1109,0.55,Otros actos delictivos no clasificados en otra parte,11021,0.4853,Delitos en razón de la condición de menor de edad,11019,0.4636,Otros actos bajo jurisdicción universal,1102,0.4517,Actos contrarios a las leyes u otras disposiciones sobre menores,30119,0.4418,Otras formas de violación,907,0.4383,Infracciones de tráfico no lesivas,1032,0.4365,Homicidio culposo,7039,0.436,Otros actos de corrupción,20619,0.4353,Otras formas de negligencia en situaciones de personas bajo cuidado,104,0.4245,Suicidio asistido o incitación al suicidio
13098,Otras faltas leyes especiales,1109,0.5089,Otros actos delictivos no clasificados en otra parte,1102,0.4875,Actos contrarios a las leyes u otras disposiciones sobre menores,11021,0.4849,Delitos en razón de la condición de menor de edad,11019,0.4622,Otros actos bajo jurisdicción universal,20619,0.4462,Otras formas de negligencia en situaciones de personas bajo cuidado,8062,0.429,Incumplimiento de órdenes judiciales,601,0.4233,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,806,0.4231,Actos contra el sistema de justicia,11029,0.4219,Otros actos contrarios a las leyes u otras disposiciones sobre menores,1101,0.4217,Actos bajo jurisdicción universal
13099,Otros que no dan motivo a ingreso de sumario,11021,0.5058,Delitos en razón de la condición de menor de edad,104,0.4512,Suicidio asistido o incitación al suicidio,5019,0.4471,Otros actos de robo con entrada ilícita,8062,0.4425,Incumplimiento de órdenes judiciales,1109,0.4315,Otros actos delictivos no clasificados en otra parte,804,0.4254,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8041,0.4252,Actos contrarios a las disposiciones relativas a los ingresos públicos,806,0.4247,Actos contra el sistema de justicia,8051,0.4245,Delitos de tráfico ilícito de migrantes,1102,0.4237,Actos contrarios a las leyes u otras disposiciones sobre menores
13100,Impedir ejercicio de funciones a inspectores municipales,7033,0.5478,Abuso de funciones,804,0.5129,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8061,0.4965,Obstrucción de la justicia,8041,0.4803,Actos contrarios a las disposiciones relativas a los ingresos públicos,806,0.4767,Actos contra el sistema de justicia,8069,0.4658,Otros actos contra el sistema de justicia,8062,0.4654,Incumplimiento de órdenes judiciales,801,0.4592,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,602,0.4565,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",601,0.4561,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
13101,Transporte de desechos a vertederos clandestinos,1002,0.6498,Actos relacionados con el traslado o vertimiento de desechos,10022,0.6161,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,10021,0.6161,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,902,0.4819,Actos contra la salud y la seguridad,601,0.4704,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,805,0.4669,Actos relacionados con la migración,2071,0.4657,Actos que ponen en peligro la salud,6012,0.4642,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",8051,0.4614,Delitos de tráfico ilícito de migrantes,60124,0.4559,Desviación ilícita de precursores no destinados al consumo personal
13103,Perro potencialmente peligroso no inscrito,10091,0.5429,Actos contra los animales,10032,0.4851,Comercio o posesión de especies animales prohibidas o controladas,907,0.4153,Infracciones de tráfico no lesivas,8032,0.4049,Actos relacionados con expresiones de creencias y normas sociales controladas,104,0.404,Suicidio asistido o incitación al suicidio,805,0.4037,Actos relacionados con la migración,10039,0.4008,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,207,0.3995,Actos peligrosos,601,0.3978,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,2071,0.3966,Actos que ponen en peligro la salud
13104,"Arrojar basura o desechos en playas, parques nacionales u otros",1002,0.5388,Actos relacionados con el traslado o vertimiento de desechos,10019,0.5375,Otros actos que causan contaminación o degradación del medio ambiente,1001,0.5352,Actos que causan contaminación o degradación del medio ambiente,10021,0.5306,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,1009,0.5285,Otros actos contra el entorno natural,10022,0.5158,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,1004,0.5048,Actos que provocan el agotamiento o la degradación de los recursos naturales,801,0.4992,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,10099,0.47,Otros actos contra el entorno natural,10049,0.4555,Otros actos que provocan el agotamiento o la degradación de los recursos naturales
13105,Impedir acceso a playas,8042,0.4656,Actos contrarios a disposiciones comerciales o financieras,11012,0.4622,Piratería,202,0.4541,Actos contra la libertad,3011,0.4498,Violación,804,0.4471,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8041,0.4455,Actos contrarios a las disposiciones relativas a los ingresos públicos,907,0.4421,Infracciones de tráfico no lesivas,1004,0.4392,Actos que provocan el agotamiento o la degradación de los recursos naturales,8062,0.4363,Incumplimiento de órdenes judiciales,8059,0.4343,Otros actos ilícitos relacionados con la migración
13106,No informar domicilio por delitos sexuales (NNA),802,0.4193,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,3022,0.4145,Explotación sexual de menores,8062,0.4073,Incumplimiento de órdenes judiciales,30223,0.4043,Captación de menores con fines sexuales,20619,0.4017,Otras formas de negligencia en situaciones de personas bajo cuidado,2021,0.4005,Secuestro de menores,301,0.3975,Violencia sexual,30229,0.3964,Otras formas de explotación sexual de menores,211,0.3955,Transgresiones contra las personas,30113,0.3931,Violación por presunción legal
14001,Conducción estado de ebriedad con resultado de muerte o lesiones graves gravísimas,10321,0.604,Homicidio por tránsito vehicular,2072,0.5926,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,907,0.5597,Infracciones de tráfico no lesivas,20722,0.5546,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.5406,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,602,0.5402,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10322,0.5258,Homicidio no ocasionado por tránsito vehicular,6021,0.5159,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.5157,"Producción, tráfico o distribución ilícitos de productos alcohólicos",1032,0.5105,Homicidio culposo
14002,Conducción estado de ebriedad con resultado de lesiones graves o menos graves,2072,0.6281,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,907,0.5941,Infracciones de tráfico no lesivas,20722,0.5929,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.5681,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,602,0.567,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.5567,Homicidio por tránsito vehicular,6021,0.5486,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.5398,"Producción, tráfico o distribución ilícitos de productos alcohólicos",20721,0.5377,Utilización de un vehículo bajo los efectos del alcohol,601,0.5233,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14003,Conducción estado de ebriedad con resultado de daños,2072,0.6236,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.5967,Utilización de un vehículo bajo los efectos de drogas ilícitas,602,0.5822,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",907,0.5745,Infracciones de tráfico no lesivas,6021,0.5729,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.5691,"Producción, tráfico o distribución ilícitos de productos alcohólicos",20729,0.554,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,10321,0.549,Homicidio por tránsito vehicular,20721,0.5378,Utilización de un vehículo bajo los efectos del alcohol,60219,0.5314,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos"
14004,Conducción estado de ebriedad con suspensión de licencia,2072,0.6441,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,602,0.6218,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",20722,0.6054,Utilización de un vehículo bajo los efectos de drogas ilícitas,6021,0.5954,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",20729,0.5784,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60212,0.5761,"Producción, tráfico o distribución ilícitos de productos alcohólicos",601,0.5688,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6029,0.5635,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",907,0.5571,Infracciones de tráfico no lesivas,60121,0.5545,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
14005,Negativa a efectuarse examen,602,0.5803,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",907,0.5778,Infracciones de tráfico no lesivas,2072,0.5523,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,10321,0.5505,Homicidio por tránsito vehicular,60212,0.5417,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6029,0.5367,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.5204,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60121,0.5189,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,60129,0.5184,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6012,0.5167,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal"
14006,Conducción estado ebriedad con resultado de muerte,10321,0.6105,Homicidio por tránsito vehicular,2072,0.586,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,602,0.5538,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",20722,0.5491,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.5395,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,907,0.5328,Infracciones de tráfico no lesivas,10322,0.5266,Homicidio no ocasionado por tránsito vehicular,1032,0.5251,Homicidio culposo,6021,0.5213,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",601,0.5186,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14007,Conducción estado ebriedad con resultado de lesiones graves gravísimas,2072,0.6569,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.6159,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.599,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,907,0.5816,Infracciones de tráfico no lesivas,602,0.5768,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.5679,Homicidio por tránsito vehicular,6021,0.555,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",20721,0.5523,Utilización de un vehículo bajo los efectos del alcohol,60212,0.5491,"Producción, tráfico o distribución ilícitos de productos alcohólicos",601,0.5301,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14008,Conducción estado de ebriedad con resultado de lesiones graves,2072,0.6375,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.5979,Utilización de un vehículo bajo los efectos de drogas ilícitas,907,0.5944,Infracciones de tráfico no lesivas,20729,0.5774,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,10321,0.5706,Homicidio por tránsito vehicular,20721,0.5487,Utilización de un vehículo bajo los efectos del alcohol,602,0.5454,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60212,0.5249,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6021,0.5229,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",601,0.5091,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14009,Conducción estado ebriedad con resultado de lesiones menos graves,2072,0.6481,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,907,0.6478,Infracciones de tráfico no lesivas,20722,0.6168,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.5804,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,20721,0.5801,Utilización de un vehículo bajo los efectos del alcohol,602,0.5791,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.5647,Homicidio por tránsito vehicular,6021,0.5643,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",11021,0.5629,Delitos en razón de la condición de menor de edad,60212,0.5604,"Producción, tráfico o distribución ilícitos de productos alcohólicos"
14020,Cuasidelito vehículo motorizado,10321,0.6748,Homicidio por tránsito vehicular,907,0.6633,Infracciones de tráfico no lesivas,2063,0.6193,Negligencia relacionada con la conducción de un vehículo,2072,0.6014,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,10322,0.5897,Homicidio no ocasionado por tránsito vehicular,20729,0.5626,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,1032,0.5426,Homicidio culposo,2069,0.5415,Otros actos de negligencia,20722,0.5347,Utilización de un vehículo bajo los efectos de drogas ilícitas,20721,0.5112,Utilización de un vehículo bajo los efectos del alcohol
14021,Marcharse del sitio del suceso sin prestar auxilio a la víctima,10321,0.6187,Homicidio por tránsito vehicular,907,0.6072,Infracciones de tráfico no lesivas,10322,0.5696,Homicidio no ocasionado por tránsito vehicular,2069,0.5558,Otros actos de negligencia,2063,0.5379,Negligencia relacionada con la conducción de un vehículo,104,0.536,Suicidio asistido o incitación al suicidio,1032,0.5173,Homicidio culposo,103,0.4959,Homicidio no intencional,1031,0.4903,Homicidio no culposo,206,0.4877,Negligencia
14022,Ocultamiento de placa patente,907,0.596,Infracciones de tráfico no lesivas,601,0.5099,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,805,0.5069,Actos relacionados con la migración,602,0.5043,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",7022,0.5001,Delitos relacionados con productos falsificados,7023,0.4996,Actos de falsificación de documentos,8051,0.4986,Delitos de tráfico ilícito de migrantes,10321,0.4899,Homicidio por tránsito vehicular,60129,0.4839,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",60121,0.4811,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
14050,Otros delitos contra la ley de alcoholes,60212,0.6205,"Producción, tráfico o distribución ilícitos de productos alcohólicos",602,0.6092,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.5952,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60219,0.5861,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",11021,0.5754,Delitos en razón de la condición de menor de edad,60121,0.5636,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,907,0.5602,Infracciones de tráfico no lesivas,601,0.5547,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60129,0.5463,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6029,0.5454,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización"
14051,Ebriedad,60121,0.5713,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,602,0.5571,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",8051,0.5494,Delitos de tráfico ilícito de migrantes,6012,0.5469,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",60212,0.5416,"Producción, tráfico o distribución ilícitos de productos alcohólicos",60222,0.5355,"Producción, tráfico o distribución ilícitos de productos de tabaco",601,0.5313,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6021,0.5222,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",805,0.5204,Actos relacionados con la migración,6022,0.5138,"Producción, manipulación, posesión o uso ilícitos de productos de tabaco"
14052,Conducción estado de ebriedad con o sin daños o lesiones leves,2072,0.6628,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.6285,Utilización de un vehículo bajo los efectos de drogas ilícitas,602,0.619,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.6046,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",907,0.6024,Infracciones de tráfico no lesivas,20729,0.5896,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60212,0.582,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6029,0.5733,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60219,0.5679,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",20721,0.5675,Utilización de un vehículo bajo los efectos del alcohol
14053,Expendio de bebidas alcohólicas,602,0.6184,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.6133,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.6102,"Producción, tráfico o distribución ilícitos de productos alcohólicos",60219,0.5847,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",60121,0.5556,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,6029,0.5494,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60211,0.5469,Posesión o uso ilícitos de productos alcohólicos,6012,0.5255,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.5197,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,8051,0.5162,Delitos de tráfico ilícito de migrantes
14054,Consumo de bebidas alcohólicas en la vía pública,602,0.5925,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.5841,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.5824,"Producción, tráfico o distribución ilícitos de productos alcohólicos",60219,0.5633,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",907,0.5544,Infracciones de tráfico no lesivas,60121,0.5384,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,2072,0.5278,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,60211,0.5266,Posesión o uso ilícitos de productos alcohólicos,6029,0.5168,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.5159,Homicidio por tránsito vehicular
14055,Reclamo de clausura,8062,0.4857,Incumplimiento de órdenes judiciales,10022,0.4695,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,8051,0.4695,Delitos de tráfico ilícito de migrantes,20222,0.4694,Retención ilegal,2022,0.4682,Privación de libertad,1002,0.456,Actos relacionados con el traslado o vertimiento de desechos,806,0.4551,Actos contra el sistema de justicia,10021,0.4535,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,805,0.4518,Actos relacionados con la migración,907,0.4483,Infracciones de tráfico no lesivas
14056,Atentado a vehículo motorizado en circulación con objeto contundente u otro semejante,10321,0.6137,Homicidio por tránsito vehicular,907,0.5894,Infracciones de tráfico no lesivas,2072,0.5551,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,50219,0.5529,Otras formas de hurto de vehículos de motor o de sus piezas,20729,0.5489,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,10322,0.5348,Homicidio no ocasionado por tránsito vehicular,102,0.528,Tentativa de homicidio intencional,504,0.5274,Daños a la propiedad,20223,0.5193,Secuestro de vehículos,8063,0.5167,Intención delictiva
14057,Conducir vehículo durante la vigencia de alguna sanción impuesta,907,0.5923,Infracciones de tráfico no lesivas,10321,0.5511,Homicidio por tránsito vehicular,2072,0.5416,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,10091,0.4933,Actos contra los animales,20729,0.4905,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,601,0.4843,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6012,0.4779,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",60129,0.4768,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",2063,0.4734,Negligencia relacionada con la conducción de un vehículo,60121,0.4687,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
14060,Otros delitos contra la Ley de Tránsito,907,0.6635,Infracciones de tráfico no lesivas,10321,0.5662,Homicidio por tránsito vehicular,1102,0.5445,Actos contrarios a las leyes u otras disposiciones sobre menores,11021,0.5442,Delitos en razón de la condición de menor de edad,805,0.5237,Actos relacionados con la migración,1109,0.5227,Otros actos delictivos no clasificados en otra parte,8051,0.5214,Delitos de tráfico ilícito de migrantes,60121,0.5073,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,60129,0.4961,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.4956,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14062,Falsificación medios de pago de transportes. Art. 196 quáter Ley 18.290,70212,0.6464,Falsificación de medios de pago distintos del efectivo,70211,0.6286,Falsificación de medios de pago en efectivo,7021,0.6182,Falsificación de medios de pago,7023,0.5339,Actos de falsificación de documentos,702,0.4869,Falsificación,907,0.4737,Infracciones de tráfico no lesivas,6019,0.4673,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,601,0.4634,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,602,0.4634,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",8051,0.4605,Delitos de tráfico ilícito de migrantes
14063,Falsificación de medios de pago de transporte. Art. 196 quinquies Ley del Tránsito,70212,0.6552,Falsificación de medios de pago distintos del efectivo,70211,0.6423,Falsificación de medios de pago en efectivo,7021,0.6402,Falsificación de medios de pago,7023,0.5825,Actos de falsificación de documentos,702,0.5291,Falsificación,907,0.5239,Infracciones de tráfico no lesivas,8051,0.5081,Delitos de tráfico ilícito de migrantes,601,0.4999,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,805,0.4985,Actos relacionados con la migración,602,0.4927,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización"
14064,Comercialización de dispositivos falsificados,70212,0.6973,Falsificación de medios de pago distintos del efectivo,7021,0.6949,Falsificación de medios de pago,70211,0.6858,Falsificación de medios de pago en efectivo,7023,0.5773,Actos de falsificación de documentos,702,0.5767,Falsificación,7022,0.5613,Delitos relacionados con productos falsificados,7029,0.5292,Otros actos de falsificación,7019,0.5148,Otros actos de fraude,7011,0.5107,Fraude financiero,60121,0.5085,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
14065,Mal uso de información de medios tecnológicos de transporte público,9032,0.5449,Injerencia ilícita en sistemas o datos informáticos,903,0.5365,Actos contra sistemas informáticos,9033,0.5356,Interceptación o acceso ilícitos a datos informáticos,90322,0.5291,Injerencia ilícita en datos informáticos,9031,0.4891,Acceso ilícito a sistemas informáticos,90321,0.4814,Injerencia ilícita en sistemas informáticos,907,0.4727,Infracciones de tráfico no lesivas,1002,0.4547,Actos relacionados con el traslado o vertimiento de desechos,9039,0.4471,Otros actos contra sistemas informáticos,7034,0.4418,Tráfico de influencias
14066,Lesionar o amenazar a fiscalizador de transportes,907,0.5605,Infracciones de tráfico no lesivas,808,0.5034,Actos contrarios al derecho laboral,10321,0.4818,Homicidio por tránsito vehicular,902,0.4763,Actos contra la salud y la seguridad,8082,0.4747,Violaciones del derecho laboral individual,9021,0.4691,Actos contra la salud y la seguridad en el trabajo,8051,0.4651,Delitos de tráfico ilícito de migrantes,201,0.4646,Agresiones y amenazas,805,0.462,Actos relacionados con la migración,40129,0.4619,Otras formas de robo de objetos de valor o bienes en tránsito
14087,Conducción en carreras no autorizadas con o sin daños o lesiones leves,907,0.6834,Infracciones de tráfico no lesivas,2072,0.5747,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,10321,0.5461,Homicidio por tránsito vehicular,60129,0.5394,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",20722,0.5365,Utilización de un vehículo bajo los efectos de drogas ilícitas,2063,0.5305,Negligencia relacionada con la conducción de un vehículo,6012,0.5219,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",20729,0.5188,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60121,0.5143,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,601,0.5116,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
14088,Conducción en carreras no autorizadas causando lesiones menos graves o graves,907,0.7042,Infracciones de tráfico no lesivas,2072,0.605,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.5651,Utilización de un vehículo bajo los efectos de drogas ilícitas,10321,0.5614,Homicidio por tránsito vehicular,20729,0.5537,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,2063,0.5476,Negligencia relacionada con la conducción de un vehículo,1102,0.541,Actos contrarios a las leyes u otras disposiciones sobre menores,60129,0.54,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.5193,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6012,0.5192,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal"
14089,Conducción en carreras no autorizadas causando lesiones gravísimas o la muerte,907,0.643,Infracciones de tráfico no lesivas,10321,0.6278,Homicidio por tránsito vehicular,2072,0.5909,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,10322,0.5475,Homicidio no ocasionado por tránsito vehicular,20729,0.5454,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,20722,0.5404,Utilización de un vehículo bajo los efectos de drogas ilícitas,2063,0.535,Negligencia relacionada con la conducción de un vehículo,1032,0.5151,Homicidio culposo,104,0.5026,Suicidio asistido o incitación al suicidio,60129,0.4992,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal"
14090,Organizar carreras no autorizadas,60121,0.5745,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,907,0.5648,Infracciones de tráfico no lesivas,6012,0.5596,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.5478,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60129,0.5475,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",8051,0.5445,Delitos de tráfico ilícito de migrantes,602,0.5241,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",805,0.5146,Actos relacionados con la migración,8042,0.5022,Actos contrarios a disposiciones comerciales o financieras,8059,0.4999,Otros actos ilícitos relacionados con la migración
