cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
12187,Fraudes en transacciones electrónicas,7011,0.616,Fraude financiero,7019,0.2652,Otros actos de fraude,70212,0.2132,Falsificación de medios de pago distintos del efectivo,7049,0.1995,Otros actos relacionados con el producto del delito,7021,0.1747,Falsificación de medios de pago,701,0.1747,Fraude,702,0.1611,Falsificación,70211,0.1517,Falsificación de medios de pago en efectivo,703,0.1276,Corrupción,7023,0.1061,Actos de falsificación de documentos
12188,Obtención simulada o engañosa de beneficios para cuidadores de niños o niñas durante la pandemia del Covid-19,701,0.1485,Fraude,704,0.096,Actos relacionados con el producto del delito,7034,0.034,Tráfico de influencias,7033,0.0211,Abuso de funciones,703,0.0197,Corrupción,7035,0.0149,Enriquecimiento ilícito,7032,0.0141,Malversación o peculado,20619,0.0099,Otras formas de negligencia en situaciones de personas bajo cuidado,2061,0.0092,Negligencia en situaciones de personas bajo cuidado,20611,0.0038,Negligencia en situaciones de menores bajo cuidado
12189,Uso malicioso de recetas médicas digitales,6019,0.0151,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60111,0.0118,"Posesión, adquisición o uso ilícitos de drogas sujetas a fiscalización para consumo personal",7019,0.0065,Otros actos de fraude,2071,0.0046,Actos que ponen en peligro la salud,7023,0.0031,Actos de falsificación de documentos,6011,0.0028,"Posesión, adquisición, utilización, cultivo o producción ilícitos de drogas sujetas a fiscalización para consumo personal",60219,0.0027,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",702,0.0027,Falsificación,6029,0.0023,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60121,0.0021,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
12190,Acuerdos abusivos del directorio de S.A,7039,0.0152,Otros actos de corrupción,7033,0.0117,Abuso de funciones,704,0.0059,Actos relacionados con el producto del delito,8042,0.0045,Actos contrarios a disposiciones comerciales o financieras,7034,0.0043,Tráfico de influencias,7031,0.0041,Soborno,7032,0.0034,Malversación o peculado,804,0.0034,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,703,0.0028,Corrupción,7035,0.002,Enriquecimiento ilícito
12200,Delitos de la Ley 18.450 sobre riego o drenaje,702,0.4417,Falsificación,7029,0.2992,Otros actos de falsificación,704,0.1963,Actos relacionados con el producto del delito,7023,0.177,Actos de falsificación de documentos,701,0.1682,Fraude,7019,0.142,Otros actos de fraude,7049,0.1408,Otros actos relacionados con el producto del delito,70212,0.1401,Falsificación de medios de pago distintos del efectivo,7033,0.0773,Abuso de funciones,70111,0.068,Fraude financiero contra el Estado
12201,"Uso malicioso de tarjeta, clave o dispositivo financiero",7029,0.0885,Otros actos de falsificación,70112,0.0777,Fraude financiero contra personas naturales o jurídicas,7011,0.0658,Fraude financiero,7039,0.0407,Otros actos de corrupción,70111,0.0372,Fraude financiero contra el Estado,7021,0.0371,Falsificación de medios de pago,709,0.0338,"Otros actos que conllevan fraude, engaño o corrupción",7049,0.0331,Otros actos relacionados con el producto del delito,70211,0.0327,Falsificación de medios de pago en efectivo,701,0.031,Fraude
12202,Obtención maliciosa o restitución de los fondos de operaciones reclamadas,7011,0.0203,Fraude financiero,701,0.0127,Fraude,7032,0.0117,Malversación o peculado,7019,0.0116,Otros actos de fraude,7039,0.0097,Otros actos de corrupción,70211,0.0097,Falsificación de medios de pago en efectivo,70212,0.009,Falsificación de medios de pago distintos del efectivo,7049,0.009,Otros actos relacionados con el producto del delito,704,0.0086,Actos relacionados con el producto del delito,70112,0.0086,Fraude financiero contra personas naturales o jurídicas
12203,Empleo de violencia innecesaria,110139,0.0412,Otros crímenes de guerra,409,0.0167,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas,8011,0.0166,Delitos relacionados con la alteración violenta del orden público,401,0.0149,Robo,2011,0.0139,Agresión,2019,0.0106,Otras formas de agresiones y amenazas,201,0.0084,Agresiones y amenazas,110131,0.0079,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,11016,0.0067,Crimen de agresión,20112,0.0056,Agresión leve
12999,Delitos contemplados en otros textos legales,11021,0.8334,Delitos en razón de la condición de menor de edad,1102,0.3706,Actos contrarios a las leyes u otras disposiciones sobre menores,11029,0.3607,Otros actos contrarios a las leyes u otras disposiciones sobre menores,11013,0.3468,Crímenes de guerra,2119,0.3005,Otras transgresiones contra las personas,11015,0.2676,Crímenes de lesa humanidad,503,0.2198,Delitos contra la propiedad intelectual,907,0.2099,Infracciones de tráfico no lesivas,1109,0.182,Otros actos delictivos no clasificados en otra parte,106,0.1632,Feticidio ilegal
13001,Lesiones leves,20112,0.8174,Agresión leve,20122,0.4043,Amenaza leve,20111,0.0749,Agresión grave,206,0.0648,Negligencia,2069,0.0572,Otros actos de negligencia,207,0.0525,Actos peligrosos,2062,0.0503,Negligencia profesional,2079,0.0414,Otros actos peligrosos,2061,0.0317,Negligencia en situaciones de personas bajo cuidado,20611,0.0295,Negligencia en situaciones de menores bajo cuidado
13002,Faltas Código Penal conocidas por juzgados del crimen,7049,0.0192,Otros actos relacionados con el producto del delito,704,0.0116,Actos relacionados con el producto del delito,701,0.0102,Fraude,8062,0.0092,Incumplimiento de órdenes judiciales,206,0.0069,Negligencia,806,0.0062,Actos contra el sistema de justicia,2069,0.0057,Otros actos de negligencia,702,0.0056,Falsificación,7019,0.0055,Otros actos de fraude,1032,0.0051,Homicidio culposo
13005,Consumo y otras faltas Ley de Drogas,60219,0.4717,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",6029,0.4681,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6019,0.4224,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6021,0.3784,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60211,0.3736,Posesión o uso ilícitos de productos alcohólicos,60229,0.3679,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos de tabaco",60129,0.366,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6012,0.35,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6011,0.347,"Posesión, adquisición, utilización, cultivo o producción ilícitos de drogas sujetas a fiscalización para consumo personal",60111,0.3405,"Posesión, adquisición o uso ilícitos de drogas sujetas a fiscalización para consumo personal"
13016,Infracción a la Ley Electoral,807,0.0976,Actos relacionados con las elecciones democráticas,8079,0.076,Otros actos relacionados con las elecciones democráticas,8071,0.032,Actos encaminados a influir indebidamente en los votantes en elecciones,709,0.0068,"Otros actos que conllevan fraude, engaño o corrupción",7033,0.0063,Abuso de funciones,701,0.0042,Fraude,704,0.0041,Actos relacionados con el producto del delito,7039,0.0035,Otros actos de corrupción,703,0.003,Corrupción,11021,0.0029,Delitos en razón de la condición de menor de edad
13017,Infracción a la Ley 16.643 de Abusos de Publicidad,7033,0.0166,Abuso de funciones,7034,0.0083,Tráfico de influencias,60219,0.0081,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",803,0.0073,Actos relacionados con la libertad de expresión o el control de la expresión,60229,0.0067,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos de tabaco",8022,0.0061,Delitos de pornografía,802,0.0052,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8042,0.0049,Actos contrarios a disposiciones comerciales o financieras,702,0.0047,Falsificación,2099,0.0037,Otras formas de difamación o insulto
13018,Violencia en los estadios,8011,0.1359,Delitos relacionados con la alteración violenta del orden público,11016,0.0382,Crimen de agresión,211,0.0372,Transgresiones contra las personas,11013,0.0366,Crímenes de guerra,110133,0.0311,Violencia sexual relacionada con conflictos armados,2081,0.0237,Hostigamiento,20111,0.0225,Agresión grave,201,0.0223,Agresiones y amenazas,80322,0.0191,Violaciones de las normas sobre intolerancia e incitación al odio,2011,0.0176,Agresión
13021,Ofensas al pudor,7039,0.0134,Otros actos de corrupción,709,0.0077,"Otros actos que conllevan fraude, engaño o corrupción",209,0.0075,Difamación o insulto,2099,0.0063,Otras formas de difamación o insulto,2092,0.0051,Difamación o insulto debido a las creencias o valores que se le imputan a la víctima,2119,0.0043,Otras transgresiones contra las personas,8029,0.0041,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,211,0.0038,Transgresiones contra las personas,3011,0.0036,Violación,8069,0.0028,Otros actos contra el sistema de justicia
13022,Disensiones domésticas,809,0.0236,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8069,0.0119,Otros actos contra el sistema de justicia,8029,0.0056,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,209,0.0055,Difamación o insulto,2092,0.0048,Difamación o insulto debido a las creencias o valores que se le imputan a la víctima,210,0.0026,Discriminación,2099,0.0024,Otras formas de difamación o insulto,802,0.0016,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,20292,0.0015,Matrimonio forzado,3012,0.0015,Agresión sexual
13023,Alterar el orden público,8012,0.689,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8019,0.575,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,801,0.4918,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,809,0.4522,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8011,0.4401,Delitos relacionados con la alteración violenta del orden público,804,0.3272,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8029,0.2987,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8049,0.2799,Otros actos contra la administración pública o contra disposiciones regulatorias,803,0.2577,Actos relacionados con la libertad de expresión o el control de la expresión,8041,0.2395,Actos contrarios a las disposiciones relativas a los ingresos públicos
13024,Ocultación de identidad,701,0.025,Fraude,7019,0.0197,Otros actos de fraude,7041,0.009,Blanqueo de dinero,7023,0.0084,Actos de falsificación de documentos,7049,0.0062,Otros actos relacionados con el producto del delito,7021,0.0053,Falsificación de medios de pago,702,0.005,Falsificación,7029,0.0047,Otros actos de falsificación,70211,0.0039,Falsificación de medios de pago en efectivo,8063,0.0034,Intención delictiva
13025,Dejar animales sueltos,10091,0.0525,Actos contra los animales,10032,0.0142,Comercio o posesión de especies animales prohibidas o controladas,20229,0.0116,Otras formas de privación de libertad,219,0.0072,Otros actos que causan daños o que tienen la intención de causar daños a las personas,2022,0.0072,Privación de libertad,2039,0.0058,Otros actos de esclavitud y explotación,206,0.0048,Negligencia,202,0.0044,Actos contra la libertad,11015,0.0039,Crímenes de lesa humanidad,20221,0.0038,Secuestro
13026,Arrojamiento de piedras u otros objetos,219,0.0656,Otros actos que causan daños o que tienen la intención de causar daños a las personas,2079,0.0457,Otros actos peligrosos,2119,0.0407,Otras transgresiones contra las personas,211,0.0397,Transgresiones contra las personas,207,0.0251,Actos peligrosos,409,0.02,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas,10019,0.0166,Otros actos que causan contaminación o degradación del medio ambiente,202,0.0136,Actos contra la libertad,10021,0.0131,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,5041,0.0124,Daños a bienes públicos
13027,Daño (falta),5041,0.1655,Daños a bienes públicos,504,0.1082,Daños a la propiedad,110132,0.0322,Destrucción o daños ilícitos a la propiedad en relación con conflictos armados,219,0.0282,Otros actos que causan daños o que tienen la intención de causar daños a las personas,5049,0.0239,Otros daños a bienes,5043,0.0165,Daños a bienes comerciales,8041,0.0151,Actos contrarios a las disposiciones relativas a los ingresos públicos,206,0.0068,Negligencia,2069,0.0068,Otros actos de negligencia,207,0.005,Actos peligrosos
13028,Hurto (falta),502,0.6417,Hurto,401,0.479,Robo,50239,0.1858,Otras formas de hurto de bienes comerciales,50221,0.1808,Hurto de bienes personales a una persona,5023,0.1553,Hurto de bienes comerciales,4019,0.1422,Otros actos de robo,501,0.1412,Robo con entrada ilícita,5022,0.1208,Hurto de bienes personales,50229,0.1141,Otras formas de hurto de bienes personales,5024,0.1109,Hurto de bienes públicos
13030,Amenaza con arma (falta),20121,0.1748,Amenaza grave,201,0.1615,Agresiones y amenazas,20122,0.1055,Amenaza leve,2012,0.1025,Amenaza,2019,0.0912,Otras formas de agresiones y amenazas,9011,0.069,Posesión o uso de armas y explosivos,90119,0.0681,Otros actos relacionados con posesión o uso de armas y explosivos,90111,0.0592,Posesión o uso ilícitos de armas de fuego,901,0.0552,"Actos relacionados con armas, explosivos y otros materiales destructivos",409,0.0506,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas
13031,Falta de respeto a la autoridad pública,809,0.0881,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8019,0.0726,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8062,0.0685,Incumplimiento de órdenes judiciales,8012,0.0672,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8049,0.0646,Otros actos contra la administración pública o contra disposiciones regulatorias,8069,0.0464,Otros actos contra el sistema de justicia,801,0.0446,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8011,0.0426,Delitos relacionados con la alteración violenta del orden público,8029,0.0408,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8041,0.04,Actos contrarios a las disposiciones relativas a los ingresos públicos
13032,"Malversación, defraudación e incendio por menos de 1 UTM",7032,0.0542,Malversación o peculado,701,0.0374,Fraude,7049,0.035,Otros actos relacionados con el producto del delito,703,0.0328,Corrupción,704,0.025,Actos relacionados con el producto del delito,702,0.0227,Falsificación,7021,0.0161,Falsificación de medios de pago,7039,0.016,Otros actos de corrupción,70211,0.015,Falsificación de medios de pago en efectivo,7011,0.0139,Fraude financiero
13033,Riña pública,8011,0.1608,Delitos relacionados con la alteración violenta del orden público,8029,0.0156,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8012,0.0074,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,9011,0.0069,Posesión o uso de armas y explosivos,90111,0.0063,Posesión o uso ilícitos de armas de fuego,90112,0.0054,Posesión o uso ilícitos de otras armas o explosivos,9059,0.0031,Otros actos relacionados con grupos delictivos organizados,9019,0.0025,Otros actos relacionados con armas y explosivos,30112,0.0023,Violación sin uso de la fuerza,8021,0.0022,Delitos de prostitución
13034,Infracción a reglamento de carruajes públicos o particulares,907,0.0156,Infracciones de tráfico no lesivas,10321,0.0048,Homicidio por tránsito vehicular,8012,0.0042,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,20223,0.0041,Secuestro de vehículos,2069,0.0038,Otros actos de negligencia,8062,0.0029,Incumplimiento de órdenes judiciales,2063,0.0027,Negligencia relacionada con la conducción de un vehículo,8041,0.0025,Actos contrarios a las disposiciones relativas a los ingresos públicos,801,0.002,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,11021,0.0018,Delitos en razón de la condición de menor de edad
13035,Desórdenes en espectáculos públicos,8012,0.0874,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8011,0.0658,Delitos relacionados con la alteración violenta del orden público,8029,0.0367,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8019,0.0187,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8049,0.0127,Otros actos contra la administración pública o contra disposiciones regulatorias,809,0.0122,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",804,0.0104,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,801,0.0096,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8062,0.0093,Incumplimiento de órdenes judiciales,8032,0.0058,Actos relacionados con expresiones de creencias y normas sociales controladas
13036,Lesiones leves 494 nº 5 Código Penal,20112,0.3657,Agresión leve,20122,0.1568,Amenaza leve,2069,0.0227,Otros actos de negligencia,206,0.0216,Negligencia,20611,0.0167,Negligencia en situaciones de menores bajo cuidado,20619,0.0144,Otras formas de negligencia en situaciones de personas bajo cuidado,207,0.0127,Actos peligrosos,2062,0.0119,Negligencia profesional,201,0.0111,Agresiones y amenazas,2061,0.0101,Negligencia en situaciones de personas bajo cuidado
13037,Caza y pesca con violencia,10042,0.1477,"Caza, pesca o recolección ilegales de fauna y flora silvestres",409,0.0465,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas,401,0.0251,Robo,10091,0.0134,Actos contra los animales,11012,0.0133,Piratería,90111,0.0116,Posesión o uso ilícitos de armas de fuego,1003,0.0089,Comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,10039,0.0084,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,10032,0.007,Comercio o posesión de especies animales prohibidas o controladas,3011,0.0067,Violación
13038,Ganado que entra a predio ajeno causando daños,504,0.0609,Daños a la propiedad,4014,0.0529,Robo de ganado,211,0.0415,Transgresiones contra las personas,110132,0.0379,Destrucción o daños ilícitos a la propiedad en relación con conflictos armados,2022,0.0349,Privación de libertad,5025,0.0314,Hurto de ganado,2119,0.0305,Otras transgresiones contra las personas,202,0.027,Actos contra la libertad,5049,0.0265,Otros daños a bienes,2031,0.0244,Esclavitud
13049,Obstrucción a la investigación de delito o infracción de la Ley de Violencia en los Estadios,8011,0.1376,Delitos relacionados con la alteración violenta del orden público,8061,0.0997,Obstrucción de la justicia,401,0.0213,Robo,806,0.0115,Actos contra el sistema de justicia,301,0.0068,Violencia sexual,202,0.0057,Actos contra la libertad,201,0.0047,Agresiones y amenazas,2011,0.0045,Agresión,2081,0.0043,Hostigamiento,905,0.0041,Actos relacionados con grupos delictivos organizados
13050,Lesiones a las personas o daño a la propiedad con motivo u ocasión de un espectáculo de fútbol profesional,504,0.4491,Daños a la propiedad,201,0.3797,Agresiones y amenazas,211,0.3351,Transgresiones contra las personas,219,0.3063,Otros actos que causan daños o que tienen la intención de causar daños a las personas,207,0.301,Actos peligrosos,2019,0.2662,Otras formas de agresiones y amenazas,2079,0.2426,Otros actos peligrosos,206,0.2024,Negligencia,2062,0.1938,Negligencia profesional,5049,0.1896,Otros daños a bienes
13051,Otros delitos sobre Ley 19.327 sobre Violencia en los Estadios,8011,0.654,Delitos relacionados con la alteración violenta del orden público,11021,0.4164,Delitos en razón de la condición de menor de edad,110133,0.221,Violencia sexual relacionada con conflictos armados,110132,0.1822,Destrucción o daños ilícitos a la propiedad en relación con conflictos armados,301,0.0838,Violencia sexual,11016,0.0742,Crimen de agresión,11013,0.0718,Crímenes de guerra,401,0.0577,Robo,1109,0.0575,Otros actos delictivos no clasificados en otra parte,8029,0.057,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público
13052,Ocultación de identidad en control investigativo,7029,0.0334,Otros actos de falsificación,8064,0.0242,Conspiración,7049,0.0234,Otros actos relacionados con el producto del delito,709,0.0141,"Otros actos que conllevan fraude, engaño o corrupción",704,0.0132,Actos relacionados con el producto del delito,7019,0.0107,Otros actos de fraude,701,0.0058,Fraude,8059,0.0058,Otros actos ilícitos relacionados con la migración,7023,0.0054,Actos de falsificación de documentos,8061,0.0044,Obstrucción de la justicia
13053,Ocultación de identidad en control preventivo,8063,0.0256,Intención delictiva,702,0.0051,Falsificación,701,0.0046,Fraude,7019,0.004,Otros actos de fraude,907,0.0032,Infracciones de tráfico no lesivas,20223,0.003,Secuestro de vehículos,7023,0.0027,Actos de falsificación de documentos,2022,0.0022,Privación de libertad,20222,0.002,Retención ilegal,904,0.0015,Actos contra la seguridad del Estado
13096,Dirigir reuniones tumultuosas,2081,0.014,Hostigamiento,211,0.0132,Transgresiones contra las personas,8019,0.011,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,202,0.0095,Actos contra la libertad,9069,0.007,Otros actos relacionados con las actividades de un grupo terrorista,2011,0.0066,Agresión,201,0.0059,Agresiones y amenazas,9059,0.0047,Otros actos relacionados con grupos delictivos organizados,905,0.0041,Actos relacionados con grupos delictivos organizados,11016,0.004,Crimen de agresión
13097,Otras faltas Código Penal,11021,0.4301,Delitos en razón de la condición de menor de edad,1109,0.357,Otros actos delictivos no clasificados en otra parte,11029,0.3225,Otros actos contrarios a las leyes u otras disposiciones sobre menores,1102,0.2243,Actos contrarios a las leyes u otras disposiciones sobre menores,11015,0.19,Crímenes de lesa humanidad,11019,0.1673,Otros actos bajo jurisdicción universal,20229,0.1608,Otras formas de privación de libertad,1101,0.1536,Actos bajo jurisdicción universal,2069,0.1497,Otros actos de negligencia,709,0.1461,"Otros actos que conllevan fraude, engaño o corrupción"
13098,Otras faltas leyes especiales,1102,0.0889,Actos contrarios a las leyes u otras disposiciones sobre menores,11029,0.0561,Otros actos contrarios a las leyes u otras disposiciones sobre menores,11021,0.0298,Delitos en razón de la condición de menor de edad,8062,0.0128,Incumplimiento de órdenes judiciales,11013,0.0117,Crímenes de guerra,2069,0.0105,Otros actos de negligencia,20619,0.0092,Otras formas de negligencia en situaciones de personas bajo cuidado,20229,0.0087,Otras formas de privación de libertad,11019,0.0065,Otros actos bajo jurisdicción universal,1109,0.0059,Otros actos delictivos no clasificados en otra parte
13099,Otros que no dan motivo a ingreso de sumario,11021,0.0035,Delitos en razón de la condición de menor de edad,7049,0.003,Otros actos relacionados con el producto del delito,1109,0.0026,Otros actos delictivos no clasificados en otra parte,7039,0.0017,Otros actos de corrupción,709,0.0017,"Otros actos que conllevan fraude, engaño o corrupción",7019,0.0017,Otros actos de fraude,1102,0.0016,Actos contrarios a las leyes u otras disposiciones sobre menores,11019,0.0015,Otros actos bajo jurisdicción universal,20229,0.0013,Otras formas de privación de libertad,806,0.0012,Actos contra el sistema de justicia
13100,Impedir ejercicio de funciones a inspectores municipales,7033,0.0188,Abuso de funciones,804,0.0049,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,809,0.0035,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",601,0.0034,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6019,0.0033,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,703,0.0032,Corrupción,602,0.003,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",8062,0.003,Incumplimiento de órdenes judiciales,7031,0.0028,Soborno,709,0.0027,"Otros actos que conllevan fraude, engaño o corrupción"
13101,Transporte de desechos a vertederos clandestinos,1002,0.6872,Actos relacionados con el traslado o vertimiento de desechos,10021,0.6313,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,10022,0.4056,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,20729,0.0115,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,90123,0.0085,"Tráfico de materiales químicos, biológicos o radiactivos",10019,0.0071,Otros actos que causan contaminación o degradación del medio ambiente,1109,0.0057,Otros actos delictivos no clasificados en otra parte,90113,0.0053,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",2071,0.0045,Actos que ponen en peligro la salud,902,0.0036,Actos contra la salud y la seguridad
13103,Perro potencialmente peligroso no inscrito,2071,0.0212,Actos que ponen en peligro la salud,2079,0.0184,Otros actos peligrosos,10032,0.0143,Comercio o posesión de especies animales prohibidas o controladas,10091,0.012,Actos contra los animales,207,0.0073,Actos peligrosos,2012,0.007,Amenaza,206,0.0045,Negligencia,2061,0.0036,Negligencia en situaciones de personas bajo cuidado,10039,0.0035,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,2119,0.0027,Otras transgresiones contra las personas
13104,"Arrojar basura o desechos en playas, parques nacionales u otros",10021,0.7078,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,1002,0.5091,Actos relacionados con el traslado o vertimiento de desechos,10022,0.4392,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,1009,0.1849,Otros actos contra el entorno natural,10049,0.1334,Otros actos que provocan el agotamiento o la degradación de los recursos naturales,10019,0.0707,Otros actos que causan contaminación o degradación del medio ambiente,1004,0.059,Actos que provocan el agotamiento o la degradación de los recursos naturales,10099,0.0589,Otros actos contra el entorno natural,801,0.0535,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,1001,0.0488,Actos que causan contaminación o degradación del medio ambiente
13105,Impedir acceso a playas,1004,0.01,Actos que provocan el agotamiento o la degradación de los recursos naturales,202,0.0049,Actos contra la libertad,804,0.0032,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,10032,0.0022,Comercio o posesión de especies animales prohibidas o controladas,801,0.0021,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,501,0.0018,Robo con entrada ilícita,8041,0.0017,Actos contrarios a las disposiciones relativas a los ingresos públicos,10039,0.0017,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,211,0.0014,Transgresiones contra las personas,8042,0.0013,Actos contrarios a disposiciones comerciales o financieras
13106,No informar domicilio por delitos sexuales (NNA),802,0.0323,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8029,0.0309,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,301,0.0259,Violencia sexual,302,0.0254,Explotación sexual,8021,0.019,Delitos de prostitución,3011,0.0184,Violación,8022,0.018,Delitos de pornografía,30129,0.0163,Otros actos de agresión sexual no clasificados en otra parte,3029,0.0155,Otros actos de explotación sexual,3012,0.0133,Agresión sexual
14001,Conducción estado de ebriedad con resultado de muerte o lesiones graves gravísimas,20721,0.7405,Utilización de un vehículo bajo los efectos del alcohol,10321,0.6363,Homicidio por tránsito vehicular,2072,0.3316,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.3107,Utilización de un vehículo bajo los efectos de drogas ilícitas,2063,0.189,Negligencia relacionada con la conducción de un vehículo,1032,0.16,Homicidio culposo,10322,0.1398,Homicidio no ocasionado por tránsito vehicular,101,0.0714,Homicidio intencional,907,0.0666,Infracciones de tráfico no lesivas,20729,0.0515,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas
14002,Conducción estado de ebriedad con resultado de lesiones graves o menos graves,20721,0.739,Utilización de un vehículo bajo los efectos del alcohol,2072,0.4008,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.3145,Utilización de un vehículo bajo los efectos de drogas ilícitas,2063,0.1881,Negligencia relacionada con la conducción de un vehículo,10321,0.0971,Homicidio por tránsito vehicular,20729,0.0684,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,907,0.0662,Infracciones de tráfico no lesivas,60212,0.0214,"Producción, tráfico o distribución ilícitos de productos alcohólicos",207,0.018,Actos peligrosos,6021,0.0109,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos"
14003,Conducción estado de ebriedad con resultado de daños,20721,0.7848,Utilización de un vehículo bajo los efectos del alcohol,20722,0.4194,Utilización de un vehículo bajo los efectos de drogas ilícitas,2072,0.3554,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,2063,0.1166,Negligencia relacionada con la conducción de un vehículo,10321,0.0968,Homicidio por tránsito vehicular,20729,0.0888,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,907,0.0372,Infracciones de tráfico no lesivas,60212,0.0291,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6021,0.0131,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",207,0.0113,Actos peligrosos
